"felt";"aar_maaned";"base_volume";"calc_volume";"indeks";"stasjon";"kode"
"BJØRN";2017-01-01;250573;263289;5,07476863029936;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-02-01;241513;243909;0,992079101332011;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-03-01;253243;288866;14,0667264248173;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-04-01;281366;246376;-12,435759828835;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-05-01;281824;284338;0,892046099693422;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-06-01;280167;286085;2,11231158559002;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-07-01;229469;227209;-0,984882489573757;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-08-01;279763;285936;2,20651051068226;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-09-01;281908;280866;-0,369624132695778;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-10-01;282025;295798;4,88360960907721;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-11-01;274124;272924;-0,437758094876772;"Bjørndalen (Oslovn.)";54
"BJØRN";2017-12-01;261315;242799;-7,08570116526032;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-01-01;263289;259692;-1,36617936943815;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-02-01;243909;239540;-1,79124181559516;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-03-01;288866;252985;-12,4213303054011;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-04-01;246376;275245;11,7174562457382;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-05-01;284338;284073;-0,0931989392905619;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-06-01;286085;280672;-1,89209500672877;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-07-01;227209;221862;-2,35333987650137;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-08-01;285936;282858;-1,07646466342118;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-09-01;280866;273118;-2,75861086781597;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-10-01;295798;292752;-1,02975679348745;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-11-01;272924;286787;5,07943603347452;"Bjørndalen (Oslovn.)";54
"BJØRN";2018-12-01;242799;259608;6,92301039131133;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-01-01;259692;267181;2,88380081019053;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-02-01;239540;248880;3,89914001836853;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-03-01;252985;283751;12,1611953277862;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-04-01;275245;263632;-4,21915021162964;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-05-01;284073;299331;5,37115459758584;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-06-01;280672;293922;4,72081290616806;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-07-01;221862;246082;10,9166959641579;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-08-01;282858;303179;7,18417014897934;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-09-01;273118;297219;8,82439092260487;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-10-01;292752;310135;5,9377903481445;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-11-01;286787;292086;1,84771276243345;"Bjørndalen (Oslovn.)";54
"BJØRN";2019-12-01;259608;265393;2,22835968074944;"Bjørndalen (Oslovn.)";54
"BJØRN";2020-01-01;267181;273013;2,18278994389571;"Bjørndalen (Oslovn.)";54
"BJØRN";2020-02-01;248880;250350;0,590646094503366;"Bjørndalen (Oslovn.)";54
"BJØRN";2020-03-01;283751;218573;-22,9701393122844;"Bjørndalen (Oslovn.)";54
"BJØRN";2020-04-01;263632;212901;-19,2431116101232;"Bjørndalen (Oslovn.)";54
"BJØRN";2020-05-01;299331;259109;-13,4372985090084;"Bjørndalen (Oslovn.)";54
"BJØRN";2020-06-01;293922;294710;0,26809833901511;"Bjørndalen (Oslovn.)";54
"BJØRN";2020-07-01;246082;257729;4,73297518713274;"Bjørndalen (Oslovn.)";54
"BJØRN";2020-08-01;303179;290513;-4,17772998789494;"Bjørndalen (Oslovn.)";54
"BJØRN";2020-09-01;297219;305320;2,72559964201482;"Bjørndalen (Oslovn.)";54
"BJØRN";2020-10-01;310135;278630;-10,1584793718864;"Bjørndalen (Oslovn.)";54
"BRATS";2017-01-01;194944;192293;-1,35987770847013;"Bratsbergveien";65
"BRATS";2017-02-01;184962;178452;-3,51964187238459;"Bratsbergveien";65
"BRATS";2017-03-01;188080;210912;12,1395150999575;"Bratsbergveien";65
"BRATS";2017-04-01;212445;169643;-20,1473322507002;"Bratsbergveien";65
"BRATS";2017-05-01;200589;200121;-0,233312893528559;"Bratsbergveien";65
"BRATS";2017-06-01;198170;196119;-1,03496997527376;"Bratsbergveien";65
"BRATS";2017-07-01;144101;144638;0,372655290386614;"Bratsbergveien";65
"BRATS";2017-08-01;197276;198697;0,720310630791388;"Bratsbergveien";65
"BRATS";2017-09-01;199666;191545;-4,06729237827171;"Bratsbergveien";65
"BRATS";2017-10-01;203942;208837;2,40019221151111;"Bratsbergveien";65
"BRATS";2017-11-01;208184;217539;4,49362102755255;"Bratsbergveien";65
"BRATS";2017-12-01;183406;183811;0,220821565270501;"Bratsbergveien";65
"BRATS";2018-01-01;192293;200688;4,36573354204262;"Bratsbergveien";65
"BRATS";2018-02-01;178452;182698;2,37935131015623;"Bratsbergveien";65
"BRATS";2018-03-01;210912;187259;-11,2146297982097;"Bratsbergveien";65
"BRATS";2018-04-01;169643;205236;20,9811191737944;"Bratsbergveien";65
"BRATS";2018-05-01;200121;201526;0,702075244477096;"Bratsbergveien";65
"BRATS";2018-06-01;196119;204113;4,07609665560196;"Bratsbergveien";65
"BRATS";2018-07-01;144638;141043;-2,48551556299175;"Bratsbergveien";65
"BRATS";2018-08-01;198697;179545;-9,63879676089725;"Bratsbergveien";65
"BRATS";2018-09-01;191545;170072;-11,2104205278133;"Bratsbergveien";65
"BRATS";2018-10-01;208837;178742;-14,4107605453057;"Bratsbergveien";65
"BRATS";2018-11-01;217539;179095;-17,6722334845706;"Bratsbergveien";65
"BRATS";2018-12-01;183811;149997;-18,3960698761228;"Bratsbergveien";65
"BRATS";2019-01-01;200688;171881;-14,354121820936;"Bratsbergveien";65
"BRATS";2019-02-01;182698;159408;-12,7478133312899;"Bratsbergveien";65
"BRATS";2019-03-01;187259;185587;-0,892880983023514;"Bratsbergveien";65
"BRATS";2019-04-01;205236;159443;-22,3123623535832;"Bratsbergveien";65
"BRATS";2019-05-01;201526;183860;-8,76611454601391;"Bratsbergveien";65
"BRATS";2019-06-01;204113;171875;-15,7941924326231;"Bratsbergveien";65
"BRATS";2019-07-01;141043;120686;-14,4331870422495;"Bratsbergveien";65
"BRATS";2019-08-01;179545;148578;-17,247486702498;"Bratsbergveien";65
"BRATS";2019-09-01;170072;161614;-4,97318782633238;"Bratsbergveien";65
"BRATS";2019-10-01;178742;174451;-2,40066688299336;"Bratsbergveien";65
"BRATS";2019-11-01;179095;171478;-4,2530500572322;"Bratsbergveien";65
"BRATS";2019-12-01;149997;152207;1,47336280058934;"Bratsbergveien";65
"BRATS";2020-01-01;171881;182581;6,22523722808221;"Bratsbergveien";65
"BRATS";2020-02-01;159408;174853;9,68897420455685;"Bratsbergveien";65
"BRATS";2020-03-01;185587;142484;-23,2252259048317;"Bratsbergveien";65
"BRATS";2020-04-01;159443;107010;-32,8851062762241;"Bratsbergveien";65
"BRATS";2020-05-01;183860;135964;-26,0502556292831;"Bratsbergveien";65
"BRATS";2020-06-01;171875;160657;-6,52683636363637;"Bratsbergveien";65
"BRATS";2020-07-01;120686;128880;6,78951991117445;"Bratsbergveien";65
"BRATS";2020-08-01;148578;162176;9,15209519578941;"Bratsbergveien";65
"BRATS";2020-09-01;161614;186487;15,3903745962602;"Bratsbergveien";65
"BRATS";2020-10-01;174451;186628;6,9801835472425;"Bratsbergveien";65
"BYÅSV";2017-01-01;292557;298660;2,08608920654778;"Byåsveien";68
"BYÅSV";2017-02-01;269399;271339;0,720121455536216;"Byåsveien";68
"BYÅSV";2017-03-01;278868;319760;14,6635684266391;"Byåsveien";68
"BYÅSV";2017-04-01;307051;267835;-12,7718196651371;"Byåsveien";68
"BYÅSV";2017-05-01;309292;317193;2,55454392612806;"Byåsveien";68
"BYÅSV";2017-06-01;307304;298556;-2,84669252596778;"Byåsveien";68
"BYÅSV";2017-07-01;231838;223272;-3,69482138389737;"Byåsveien";68
"BYÅSV";2017-08-01;301899;296628;-1,74594814822175;"Byåsveien";68
"BYÅSV";2017-09-01;308945;299026;-3,21060382916053;"Byåsveien";68
"BYÅSV";2017-10-01;308890;304838;-1,31179384246819;"Byåsveien";68
"BYÅSV";2017-11-01;309487;315679;2,00073024068863;"Byåsveien";68
"BYÅSV";2017-12-01;312349;311504;-0,270530720444118;"Byåsveien";68
"BYÅSV";2018-01-01;298660;293373;-1,77024040715195;"Byåsveien";68
"BYÅSV";2018-02-01;271339;262104;-3,40349157327181;"Byåsveien";68
"BYÅSV";2018-03-01;319760;279583;-12,564736052039;"Byåsveien";68
"BYÅSV";2018-04-01;267835;292025;9,03167995220939;"Byåsveien";68
"BYÅSV";2018-05-01;317193;298841;-5,78575189238097;"Byåsveien";68
"BYÅSV";2018-06-01;298556;291403;-2,39586543228071;"Byåsveien";68
"BYÅSV";2018-07-01;223272;212272;-4,92672614568778;"Byåsveien";68
"BYÅSV";2018-08-01;296628;290489;-2,06959558773953;"Byåsveien";68
"BYÅSV";2018-09-01;299026;287848;-3,73813648311518;"Byåsveien";68
"BYÅSV";2018-10-01;304838;294632;-3,34800779430386;"Byåsveien";68
"BYÅSV";2018-11-01;315679;292779;-7,25420442918281;"Byåsveien";68
"BYÅSV";2018-12-01;311504;290329;-6,79766551954389;"Byåsveien";68
"BYÅSV";2019-01-01;293373;273082;-6,91645107082111;"Byåsveien";68
"BYÅSV";2019-02-01;262104;244719;-6,63286329090743;"Byåsveien";68
"BYÅSV";2019-03-01;279583;287736;2,9161286630446;"Byåsveien";68
"BYÅSV";2019-04-01;292025;252826;-13,4231658248438;"Byåsveien";68
"BYÅSV";2019-05-01;298841;293124;-1,91305744526353;"Byåsveien";68
"BYÅSV";2019-06-01;291403;269798;-7,41413094580358;"Byåsveien";68
"BYÅSV";2019-07-01;212272;209445;-1,33178186477727;"Byåsveien";68
"BYÅSV";2019-08-01;290489;257730;-11,2771912189446;"Byåsveien";68
"BYÅSV";2019-09-01;287848;278291;-3,32015508184875;"Byåsveien";68
"BYÅSV";2019-10-01;294632;286010;-2,92636237747427;"Byåsveien";68
"BYÅSV";2019-11-01;292779;284900;-2,69110831036379;"Byåsveien";68
"BYÅSV";2019-12-01;290329;284917;-1,86409211618543;"Byåsveien";68
"BYÅSV";2020-01-01;273082;274982;0,695761712599152;"Byåsveien";68
"BYÅSV";2020-02-01;244719;251323;2,69860533918493;"Byåsveien";68
"BYÅSV";2020-03-01;287736;222354;-22,7229126699474;"Byåsveien";68
"BYÅSV";2020-04-01;252826;209225;-17,2454573501143;"Byåsveien";68
"BYÅSV";2020-05-01;293124;253561;-13,497018326715;"Byåsveien";68
"BYÅSV";2020-06-01;269798;273821;1,49111557535637;"Byåsveien";68
"BYÅSV";2020-07-01;209445;221718;5,85977225524601;"Byåsveien";68
"BYÅSV";2020-08-01;257730;274366;6,45481705660964;"Byåsveien";68
"BYÅSV";2020-09-01;278291;293000;5,28547455720809;"Byåsveien";68
"BYÅSV";2020-10-01;286010;291014;1,74958917520367;"Byåsveien";68
"BØCKM";2017-01-01;156047;163453;4,7460060110095;"Bøckmans veg";67
"BØCKM";2017-02-01;146948;146983;0,0238179492065171;"Bøckmans veg";67
"BØCKM";2017-03-01;147199;173129;17,6156088016902;"Bøckmans veg";67
"BØCKM";2017-04-01;165429;142467;-13,8802749215676;"Bøckmans veg";67
"BØCKM";2017-05-01;161772;168093;3,90735108671463;"Bøckmans veg";67
"BØCKM";2017-06-01;154194;157367;2,0577973202589;"Bøckmans veg";67
"BØCKM";2017-07-01;117492;117594;0,0868144214074107;"Bøckmans veg";67
"BØCKM";2017-08-01;154720;161458;4,35496380558429;"Bøckmans veg";67
"BØCKM";2017-09-01;160848;160324;-0,325773400974838;"Bøckmans veg";67
"BØCKM";2017-10-01;167397;167754;0,213265470707369;"Bøckmans veg";67
"BØCKM";2017-11-01;170122;158104;-7,06434206040371;"Bøckmans veg";67
"BØCKM";2017-12-01;163993;145459;-11,3017019019104;"Bøckmans veg";67
"BØCKM";2018-01-01;163453;161160;-1,40284974885747;"Bøckmans veg";67
"BØCKM";2018-02-01;146983;143712;-2,22542743038311;"Bøckmans veg";67
"BØCKM";2018-03-01;173129;150154;-13,2704515130336;"Bøckmans veg";67
"BØCKM";2018-04-01;142467;157606;10,6263204812342;"Bøckmans veg";67
"BØCKM";2018-05-01;168093;158912;-5,46185742416401;"Bøckmans veg";67
"BØCKM";2018-06-01;157367;155681;-1,07138091213532;"Bøckmans veg";67
"BØCKM";2018-07-01;117594;113410;-3,55800466010171;"Bøckmans veg";67
"BØCKM";2018-08-01;161458;154503;-4,30762179638048;"Bøckmans veg";67
"BØCKM";2018-09-01;160324;157295;-1,8892991691824;"Bøckmans veg";67
"BØCKM";2018-10-01;167754;165998;-1,04677086686458;"Bøckmans veg";67
"BØCKM";2018-11-01;158104;168029;6,27751353539443;"Bøckmans veg";67
"BØCKM";2018-12-01;145459;159054;9,34627627028923;"Bøckmans veg";67
"BØCKM";2019-01-01;161160;161991;0,515636634400596;"Bøckmans veg";67
"BØCKM";2019-02-01;143712;142196;-1,05488755288354;"Bøckmans veg";67
"BØCKM";2019-03-01;150154;166478;10,8715052546053;"Bøckmans veg";67
"BØCKM";2019-04-01;157606;144834;-8,10375239521338;"Bøckmans veg";67
"BØCKM";2019-05-01;158912;169004;6,35068465565847;"Bøckmans veg";67
"BØCKM";2019-06-01;155681;158325;1,6983446920305;"Bøckmans veg";67
"BØCKM";2019-07-01;113410;123639;9,01948681774094;"Bøckmans veg";67
"BØCKM";2019-08-01;154503;148167;-4,1008912448302;"Bøckmans veg";67
"BØCKM";2019-09-01;157295;161292;2,54108522203502;"Bøckmans veg";67
"BØCKM";2019-10-01;165998;170138;2,49400595187894;"Bøckmans veg";67
"BØCKM";2019-11-01;168029;166279;-1,04148688619227;"Bøckmans veg";67
"BØCKM";2019-12-01;159054;160958;1,1970777220315;"Bøckmans veg";67
"BØCKM";2020-01-01;161991;161671;-0,197541838744131;"Bøckmans veg";67
"BØCKM";2020-02-01;142196;146107;2,75042898534417;"Bøckmans veg";67
"BØCKM";2020-03-01;166478;126278;-24,1473347829743;"Bøckmans veg";67
"BØCKM";2020-04-01;144834;113727;-21,4776917022246;"Bøckmans veg";67
"BØCKM";2020-05-01;169004;137722;-18,5096210740574;"Bøckmans veg";67
"BØCKM";2020-06-01;158325;153136;-3,27743565450813;"Bøckmans veg";67
"BØCKM";2020-07-01;123639;121757;-1,52217342424316;"Bøckmans veg";67
"BØCKM";2020-08-01;148167;151400;2,18199734083837;"Bøckmans veg";67
"BØCKM";2020-09-01;161292;166530;3,24752622572726;"Bøckmans veg";67
"BØCKM";2020-10-01;170138;164541;-3,28968249303506;"Bøckmans veg";67
"GAMLE";2017-01-01;109056;113866;4,4105780516432;"Gamle Oslovei";69
"GAMLE";2017-02-01;101074;105907;4,78164513128994;"Gamle Oslovei";69
"GAMLE";2017-03-01;104500;121876;16,6277511961723;"Gamle Oslovei";69
"GAMLE";2017-04-01;115948;100260;-13,5302031945355;"Gamle Oslovei";69
"GAMLE";2017-05-01;120183;122404;1,84801511029014;"Gamle Oslovei";69
"GAMLE";2017-06-01;122455;121449;-0,821526274958151;"Gamle Oslovei";69
"GAMLE";2017-07-01;91692;91518;-0,189765737468917;"Gamle Oslovei";69
"GAMLE";2017-08-01;118366;117788;-0,488315901525771;"Gamle Oslovei";69
"GAMLE";2017-09-01;117913;117455;-0,388421972131991;"Gamle Oslovei";69
"GAMLE";2017-10-01;118239;115717;-2,13296797165063;"Gamle Oslovei";69
"GAMLE";2017-11-01;113967;117085;2,73587968447007;"Gamle Oslovei";69
"GAMLE";2017-12-01;119353;120363;0,846229252720909;"Gamle Oslovei";69
"GAMLE";2018-01-01;113866;108265;-4,91893980643915;"Gamle Oslovei";69
"GAMLE";2018-02-01;105907;98717;-6,78897523298744;"Gamle Oslovei";69
"GAMLE";2018-03-01;121876;104387;-14,3498309757458;"Gamle Oslovei";69
"GAMLE";2018-04-01;100260;108854;8,57171354478357;"Gamle Oslovei";69
"GAMLE";2018-05-01;122404;117340;-4,13711970197053;"Gamle Oslovei";69
"GAMLE";2018-06-01;121449;114832;-5,4483775082545;"Gamle Oslovei";69
"GAMLE";2018-07-01;91518;88606;-3,18188771607771;"Gamle Oslovei";69
"GAMLE";2018-08-01;117788;119580;1,52137738988691;"Gamle Oslovei";69
"GAMLE";2018-09-01;117455;114082;-2,8717381124686;"Gamle Oslovei";69
"GAMLE";2018-10-01;115717;116999;1,10787524737075;"Gamle Oslovei";69
"GAMLE";2018-11-01;117085;113367;-3,17547081180339;"Gamle Oslovei";69
"GAMLE";2018-12-01;120363;116095;-3,54594019756902;"Gamle Oslovei";69
"GAMLE";2019-01-01;108265;104935;-3,07578626518266;"Gamle Oslovei";69
"GAMLE";2019-02-01;98717;94401;-4,37209396557837;"Gamle Oslovei";69
"GAMLE";2019-03-01;104387;109302;4,70844070621821;"Gamle Oslovei";69
"GAMLE";2019-04-01;108854;100800;-7,3989012806144;"Gamle Oslovei";69
"GAMLE";2019-05-01;117340;117476;0,115902505539456;"Gamle Oslovei";69
"GAMLE";2019-06-01;114832;113059;-1,54399470530863;"Gamle Oslovei";69
"GAMLE";2019-07-01;88606;88875;0,303591178926932;"Gamle Oslovei";69
"GAMLE";2019-08-01;119580;109013;-8,83676200033451;"Gamle Oslovei";69
"GAMLE";2019-09-01;114082;110217;-3,38791395662769;"Gamle Oslovei";69
"GAMLE";2019-10-01;116999;113497;-2,99318797596561;"Gamle Oslovei";69
"GAMLE";2019-11-01;113367;107265;-5,38251872237953;"Gamle Oslovei";69
"GAMLE";2019-12-01;116095;109879;-5,35423575520049;"Gamle Oslovei";69
"GAMLE";2020-01-01;104935;102723;-2,10797160146757;"Gamle Oslovei";69
"GAMLE";2020-02-01;94401;95401;1,05931081238546;"Gamle Oslovei";69
"GAMLE";2020-03-01;109302;92024;-15,8075790012992;"Gamle Oslovei";69
"GAMLE";2020-04-01;100800;91825;-8,90376984126984;"Gamle Oslovei";69
"GAMLE";2020-05-01;117476;108541;-7,60580884606218;"Gamle Oslovei";69
"GAMLE";2020-06-01;113059;122998;8,7909852377962;"Gamle Oslovei";69
"GAMLE";2020-07-01;88875;92270;3,81997187060479;"Gamle Oslovei";69
"GAMLE";2020-08-01;109013;114215;4,77190793758542;"Gamle Oslovei";69
"GAMLE";2020-09-01;110217;117735;6,82108930564251;"Gamle Oslovei";69
"GAMLE";2020-10-01;113497;119379;5,18251583742302;"Gamle Oslovei";69
"H-VII";2017-01-01;313182;332706;6,23407475525413;"Haakon VII s gt";60
"H-VII";2017-02-01;297792;305721;2,66259671179885;"Haakon VII s gt";60
"H-VII";2017-03-01;315707;359055;13,7304526032049;"Haakon VII s gt";60
"H-VII";2017-04-01;361661;306259;-15,3187653631439;"Haakon VII s gt";60
"H-VII";2017-05-01;343639;360446;4,89088840323713;"Haakon VII s gt";60
"H-VII";2017-06-01;383267;373548;-2,53583011321089;"Haakon VII s gt";60
"H-VII";2017-07-01;289116;293473;1,50700756789661;"Haakon VII s gt";60
"H-VII";2017-08-01;367772;362600;-1,40630608094146;"Haakon VII s gt";60
"H-VII";2017-09-01;361993;351712;-2,84011016787618;"Haakon VII s gt";60
"H-VII";2017-10-01;368080;365127;-0,802271245381436;"Haakon VII s gt";60
"H-VII";2017-11-01;365377;363687;-0,462535956012555;"Haakon VII s gt";60
"H-VII";2017-12-01;353255;339453;-3,90709261015414;"Haakon VII s gt";60
"H-VII";2018-01-01;332706;332019;-0,206488611566968;"Haakon VII s gt";60
"H-VII";2018-02-01;305721;297448;-2,70606206312292;"Haakon VII s gt";60
"H-VII";2018-03-01;359055;309850;-13,7040286307112;"Haakon VII s gt";60
"H-VII";2018-04-01;306259;340945;11,3257079791941;"Haakon VII s gt";60
"H-VII";2018-05-01;360446;341502;-5,25571098028553;"Haakon VII s gt";60
"H-VII";2018-06-01;373548;372118;-0,382815595318409;"Haakon VII s gt";60
"H-VII";2018-07-01;293473;278151;-5,22092321951253;"Haakon VII s gt";60
"H-VII";2018-08-01;362600;351949;-2,93739658025373;"Haakon VII s gt";60
"H-VII";2018-09-01;351712;333468;-5,18719861705032;"Haakon VII s gt";60
"H-VII";2018-10-01;365127;356664;-2,31782366135619;"Haakon VII s gt";60
"H-VII";2018-11-01;363687;346095;-4,8371264301446;"Haakon VII s gt";60
"H-VII";2018-12-01;339453;328474;-3,23432109894448;"Haakon VII s gt";60
"H-VII";2019-01-01;332019;326197;-1,75351410612044;"Haakon VII s gt";60
"H-VII";2019-02-01;297448;300844;1,14171216481536;"Haakon VII s gt";60
"H-VII";2019-03-01;309850;337404;8,89269001129578;"Haakon VII s gt";60
"H-VII";2019-04-01;340945;318573;-6,56176216105236;"Haakon VII s gt";60
"H-VII";2019-05-01;341502;354297;3,7466837675914;"Haakon VII s gt";60
"H-VII";2019-06-01;372118;361563;-2,83646585222966;"Haakon VII s gt";60
"H-VII";2019-07-01;278151;293234;5,42259420242961;"Haakon VII s gt";60
"H-VII";2019-08-01;351949;339875;-3,43061068507085;"Haakon VII s gt";60
"H-VII";2019-09-01;333468;349745;4,88112802427818;"Haakon VII s gt";60
"H-VII";2019-10-01;356664;369220;3,52040015252451;"Haakon VII s gt";60
"H-VII";2019-11-01;346095;357121;3,18583048007051;"Haakon VII s gt";60
"H-VII";2019-12-01;328474;330749;0,692596674318202;"Haakon VII s gt";60
"H-VII";2020-01-01;326197;333668;2,29033375536869;"Haakon VII s gt";60
"H-VII";2020-02-01;300844;312454;3,8591429445161;"Haakon VII s gt";60
"H-VII";2020-03-01;337404;275651;-18,3023911986817;"Haakon VII s gt";60
"H-VII";2020-04-01;318573;283426;-11,0326361618844;"Haakon VII s gt";60
"H-VII";2020-05-01;354297;323136;-8,7951633798762;"Haakon VII s gt";60
"H-VII";2020-06-01;361563;368563;1,93603880928082;"Haakon VII s gt";60
"H-VII";2020-07-01;293234;323789;10,4200058656227;"Haakon VII s gt";60
"H-VII";2020-08-01;339875;350822;3,2208900331004;"Haakon VII s gt";60
"H-VII";2020-09-01;349745;365486;4,50070765843686;"Haakon VII s gt";60
"H-VII";2020-10-01;369220;370745;0,413032880125663;"Haakon VII s gt";60
"KLETT";2017-01-01;155608;177515;14,0783250218498;"Klett - Rv.707";51
"KLETT";2017-02-01;136861;151223;10,4938587325827;"Klett - Rv.707";51
"KLETT";2017-03-01;150752;145895;-3,22184780301422;"Klett - Rv.707";51
"KLETT";2017-04-01;173676;170037;-2,09528086782285;"Klett - Rv.707";51
"KLETT";2017-05-01;193397;204015;5,4902609657854;"Klett - Rv.707";51
"KLETT";2017-06-01;213928;207087;-3,19780486892787;"Klett - Rv.707";51
"KLETT";2017-07-01;152782;175042;14,5697791624668;"Klett - Rv.707";51
"KLETT";2017-08-01;156704;213043;35,9524964263835;"Klett - Rv.707";51
"KLETT";2017-09-01;186198;200922;7,90771114619921;"Klett - Rv.707";51
"KLETT";2017-10-01;180714;203512;12,615514016623;"Klett - Rv.707";51
"KLETT";2017-11-01;165428;208390;25,970210605218;"Klett - Rv.707";51
"KLETT";2017-12-01;150194;169236;12,6782694381933;"Klett - Rv.707";51
"KLETT";2018-01-01;177515;169217;-4,67453454637636;"Klett - Rv.707";51
"KLETT";2018-02-01;151223;158626;4,89541934758602;"Klett - Rv.707";51
"KLETT";2018-03-01;145895;173919;19,2083347613009;"Klett - Rv.707";51
"KLETT";2018-04-01;170037;197424;16,1064944688509;"Klett - Rv.707";51
"KLETT";2018-05-01;204015;216749;6,24169791436904;"Klett - Rv.707";51
"KLETT";2018-06-01;207087;214211;3,44010005456643;"Klett - Rv.707";51
"KLETT";2018-07-01;175042;179593;2,59994744118555;"Klett - Rv.707";51
"KLETT";2018-08-01;213043;214935;0,888083626310188;"Klett - Rv.707";51
"KLETT";2018-09-01;200922;203316;1,19150715202914;"Klett - Rv.707";51
"KLETT";2018-10-01;203512;207294;1,85836707417744;"Klett - Rv.707";51
"KLETT";2018-11-01;208390;209341;0,456355871203029;"Klett - Rv.707";51
"KLETT";2018-12-01;169236;160814;-4,97648254508497;"Klett - Rv.707";51
"KLETT";2019-01-01;169217;150121;-11,2849181819794;"Klett - Rv.707";51
"KLETT";2019-02-01;158626;141151;-11,0164790135287;"Klett - Rv.707";51
"KLETT";2019-03-01;173919;160968;-7,44656995497904;"Klett - Rv.707";51
"KLETT";2019-04-01;197424;166008;-15,9129589107707;"Klett - Rv.707";51
"KLETT";2019-05-01;216749;185092;-14,6053730351697;"Klett - Rv.707";51
"KLETT";2019-06-01;214211;181657;-15,1971654116735;"Klett - Rv.707";51
"KLETT";2019-07-01;179593;156416;-12,9052914089079;"Klett - Rv.707";51
"KLETT";2019-08-01;214935;182620;-15,0347779561263;"Klett - Rv.707";51
"KLETT";2019-09-01;203316;178505;-12,2031714178914;"Klett - Rv.707";51
"KLETT";2019-10-01;207294;180306;-13,0191901357492;"Klett - Rv.707";51
"KLETT";2019-11-01;209341;163859;-21,726274356194;"Klett - Rv.707";51
"KLETT";2019-12-01;160814;153565;-4,50769211635803;"Klett - Rv.707";51
"KLETT";2020-01-01;150121;153053;1,95309117312035;"Klett - Rv.707";51
"KLETT";2020-02-01;141151;148582;5,2645748170399;"Klett - Rv.707";51
"KLETT";2020-03-01;160968;129456;-19,5765618011033;"Klett - Rv.707";51
"KLETT";2020-04-01;166008;134565;-18,9406534624837;"Klett - Rv.707";51
"KLETT";2020-05-01;185092;181001;-2,21025219890649;"Klett - Rv.707";51
"KLETT";2020-06-01;181657;208430;14,7382154279769;"Klett - Rv.707";51
"KLETT";2020-07-01;156416;170725;9,14804112111294;"Klett - Rv.707";51
"KLETT";2020-08-01;182620;192625;5,47858942065491;"Klett - Rv.707";51
"KLETT";2020-09-01;178505;196361;10,0030811461864;"Klett - Rv.707";51
"KLETT";2020-10-01;180306;191098;5,9853804088605;"Klett - Rv.707";51
"KLETT-E6";2017-01-01;551299;544925;-1,15617840772431;"Klett - E6";52
"KLETT-E6";2017-02-01;570222;556008;-2,49271336426865;"Klett - E6";52
"KLETT-E6";2017-03-01;647025;612946;-5,26702986747034;"Klett - E6";52
"KLETT-E6";2017-04-01;659080;604313;-8,30961340049766;"Klett - E6";52
"KLETT-E6";2017-05-01;703027;679304;-3,37440809527941;"Klett - E6";52
"KLETT-E6";2017-06-01;710333;709175;-0,163022131873358;"Klett - E6";52
"KLETT-E6";2017-07-01;737754;710549;-3,68754354432508;"Klett - E6";52
"KLETT-E6";2017-08-01;771839;744091;-3,595050263073;"Klett - E6";52
"KLETT-E6";2017-09-01;703630;660016;-6,19842815115899;"Klett - E6";52
"KLETT-E6";2017-10-01;702701;646659;-7,97522701689624;"Klett - E6";52
"KLETT-E6";2017-11-01;627029;561667;-10,4240792690609;"Klett - E6";52
"KLETT-E6";2017-12-01;622858;584465;-6,16400527889182;"Klett - E6";52
"KLETT-E6";2018-01-01;544925;563010;3,31880534018443;"Klett - E6";52
"KLETT-E6";2018-02-01;556008;543855;-2,1857599171235;"Klett - E6";52
"KLETT-E6";2018-03-01;612946;595758;-2,80416219373322;"Klett - E6";52
