"felt";"year";"klasse";"month";"base_volume";"calc_volume";"indeks";"stasjon";"kode"
"TEMPE";2018;"Ukjent";12;29395;27817;-5,36825990814764;"Tempeveien";66
"TEMPE";2019;"Alle";12;1335199;1334413;-0,0588676294694612;"Tempeveien";66
"TEMPE";2019;"Liten_bil";12;1208459;1195031;-1,11116719723218;"Tempeveien";66
"TEMPE";2019;"Stor_bil";12;98923;95376;-3,58561709612527;"Tempeveien";66
"TEMPE";2019;"Ukjent";12;27817;44006;58,1982241075601;"Tempeveien";66
"TEMPE";2020;"Alle";12;1334413;1117451;-16,2589842874732;"Tempeveien";66
"TEMPE";2020;"Liten_bil";12;1195031;1045650;-12,5001778196549;"Tempeveien";66
"TEMPE";2020;"Stor_bil";12;95376;40865;-57,1537913101829;"Tempeveien";66
"TEMPE";2020;"Ukjent";12;44006;30936;-29,7004953869927;"Tempeveien";66
"TEMPE";2021;"Alle";3;291691;257345;-11,7747890747401;"Tempeveien";66
"TEMPE";2021;"Liten_bil";3;267413;239020;-10,6176588273569;"Tempeveien";66
"TEMPE";2021;"Stor_bil";3;15186;8366;-44,9097853285921;"Tempeveien";66
"TEMPE";2021;"Ukjent";3;9092;9959;9,53585569731632;"Tempeveien";66
"THBRA";2017;"Alle";12;5182512;4808153;-7,22350474055825;"Thorbjørn Bratts veg";64
"THBRA";2017;"Liten_bil";12;4945331;4581518;-7,35669664982991;"Thorbjørn Bratts veg";64
"THBRA";2017;"Stor_bil";12;184518;188052;1,91526029980815;"Thorbjørn Bratts veg";64
"THBRA";2017;"Ukjent";12;52663;38583;-26,7360385849648;"Thorbjørn Bratts veg";64
"THBRA";2018;"Alle";12;4808153;4659261;-3,09665686595247;"Thorbjørn Bratts veg";64
"THBRA";2018;"Liten_bil";12;4581518;4404807;-3,85704039578149;"Thorbjørn Bratts veg";64
"THBRA";2018;"Stor_bil";12;188052;220242;17,1176057686172;"Thorbjørn Bratts veg";64
"THBRA";2018;"Ukjent";12;38583;34212;-11,3288235751497;"Thorbjørn Bratts veg";64
"THBRA";2019;"Alle";12;4659261;4895078;5,06125327600235;"Thorbjørn Bratts veg";64
"THBRA";2019;"Liten_bil";12;4404807;4615884;4,79196931897357;"Thorbjørn Bratts veg";64
"THBRA";2019;"Stor_bil";12;220242;207703;-5,69328284341769;"Thorbjørn Bratts veg";64
"THBRA";2019;"Ukjent";12;34212;71491;108,964690751783;"Thorbjørn Bratts veg";64
"THBRA";2020;"Alle";12;4895078;4405745;-9,99642906609456;"Thorbjørn Bratts veg";64
"THBRA";2020;"Liten_bil";12;4615884;4174081;-9,57136271188791;"Thorbjørn Bratts veg";64
"THBRA";2020;"Stor_bil";12;207703;191760;-7,67586409440403;"Thorbjørn Bratts veg";64
"THBRA";2020;"Ukjent";12;71491;39904;-44,1831838972738;"Thorbjørn Bratts veg";64
"THBRA";2021;"Alle";3;1100211;1049608;-4,59939048055328;"Thorbjørn Bratts veg";64
"THBRA";2021;"Liten_bil";3;1039123;994821;-4,26340288878218;"Thorbjørn Bratts veg";64
"THBRA";2021;"Stor_bil";3;46930;44470;-5,2418495631792;"Thorbjørn Bratts veg";64
"THBRA";2021;"Ukjent";3;14158;10317;-27,1295380703489;"Thorbjørn Bratts veg";64
"TILLB";2017;"Alle";12;710749;561212;-21,0393542586764;"Tillerbrua";86
"TILLB";2017;"Liten_bil";12;670365;516861;-22,8985701819158;"Tillerbrua";86
"TILLB";2017;"Stor_bil";12;21358;28404;32,9899803352374;"Tillerbrua";86
"TILLB";2017;"Ukjent";12;19026;15947;-16,183117838747;"Tillerbrua";86
"TILLB";2018;"Alle";12;561212;925603;64,9292958810574;"Tillerbrua";86
"TILLB";2018;"Liten_bil";12;516861;864261;67,2134287555068;"Tillerbrua";86
"TILLB";2018;"Stor_bil";12;28404;37836;33,2065906210393;"Tillerbrua";86
"TILLB";2018;"Ukjent";12;15947;23506;47,4007650341757;"Tillerbrua";86
"TILLB";2019;"Alle";12;925603;500337;-45,9447516916;"Tillerbrua";86
"TILLB";2019;"Liten_bil";12;864261;446821;-48,3002241221113;"Tillerbrua";86
"TILLB";2019;"Stor_bil";12;37836;32335;-14,539063325933;"Tillerbrua";86
"TILLB";2019;"Ukjent";12;23506;21181;-9,891091636178;"Tillerbrua";86
"TILLB";2020;"Alle";12;500337;330239;-33,9966862334786;"Tillerbrua";86
"TILLB";2020;"Liten_bil";12;446821;282343;-36,8107139100445;"Tillerbrua";86
"TILLB";2020;"Stor_bil";12;32335;28618;-11,4952837482604;"Tillerbrua";86
"TILLB";2020;"Ukjent";12;21181;19278;-8,98446721117984;"Tillerbrua";86
"TILLB";2021;"Alle";3;73061;108247;48,1597569154542;"Tillerbrua";86
"TILLB";2021;"Liten_bil";3;57454;93631;62,9668952553347;"Tillerbrua";86
"TILLB";2021;"Stor_bil";3;9162;6217;-32,1436367605326;"Tillerbrua";86
"TILLB";2021;"Ukjent";3;6445;8399;30,3180760279286;"Tillerbrua";86
"TORGR";2017;"Alle";12;2571762;2752141;7,01382942900626;"Fv 704 Torgårdsletta";85
"TORGR";2017;"Liten_bil";12;2171149;2318566;6,78981497815212;"Fv 704 Torgårdsletta";85
"TORGR";2017;"Stor_bil";12;358685;373202;4,04728382842885;"Fv 704 Torgårdsletta";85
"TORGR";2017;"Ukjent";12;41928;60373;43,9920816638046;"Fv 704 Torgårdsletta";85
"TORGR";2018;"Alle";12;2752141;2439015;-11,3775420663404;"Fv 704 Torgårdsletta";85
"TORGR";2018;"Liten_bil";12;2318566;2039348;-12,0427022564809;"Fv 704 Torgårdsletta";85
"TORGR";2018;"Stor_bil";12;373202;335991;-9,9707397066468;"Fv 704 Torgårdsletta";85
"TORGR";2018;"Ukjent";12;60373;63676;5,47098868699585;"Fv 704 Torgårdsletta";85
"TORGR";2019;"Alle";12;2439015;2500245;2,51043966519271;"Fv 704 Torgårdsletta";85
"TORGR";2019;"Liten_bil";12;2039348;2108259;3,37907017340837;"Fv 704 Torgårdsletta";85
"TORGR";2019;"Stor_bil";12;335991;314682;-6,34213416430798;"Fv 704 Torgårdsletta";85
"TORGR";2019;"Ukjent";12;63676;77304;21,4020981217413;"Fv 704 Torgårdsletta";85
"TORGR";2020;"Alle";12;2500245;2694360;7,76383914376391;"Fv 704 Torgårdsletta";85
"TORGR";2020;"Liten_bil";12;2108259;2307550;9,45287082848929;"Fv 704 Torgårdsletta";85
"TORGR";2020;"Stor_bil";12;314682;323926;2,9375687201683;"Fv 704 Torgårdsletta";85
"TORGR";2020;"Ukjent";12;77304;62884;-18,6536272379178;"Fv 704 Torgårdsletta";85
"TORGR";2021;"Alle";3;640784;706656;10,2799071137856;"Fv 704 Torgårdsletta";85
"TORGR";2021;"Liten_bil";3;548566;594562;8,38477047429116;"Fv 704 Torgårdsletta";85
"TORGR";2021;"Stor_bil";3;67312;65939;-2,03975516995484;"Fv 704 Torgårdsletta";85
"TORGR";2021;"Ukjent";3;24906;46155;85,3167911346663;"Fv 704 Torgårdsletta";85
"TUNGA";2017;"Alle";12;2942770;2857850;-2,88571651879012;"Tungasletta";62
"TUNGA";2017;"Liten_bil";12;2773255;2699805;-2,64851230773946;"Tungasletta";62
"TUNGA";2017;"Stor_bil";12;130681;118426;-9,37779784360389;"Tungasletta";62
"TUNGA";2017;"Ukjent";12;38834;39619;2,02142452490086;"Tungasletta";62
"TUNGA";2018;"Alle";10;2438183;2481582;1,77997303729869;"Tungasletta";62
"TUNGA";2018;"Liten_bil";10;2305038;2345924;1,77376685330133;"Tungasletta";62
"TUNGA";2018;"Stor_bil";10;99616;91973;-7,67246225505943;"Tungasletta";62
"TUNGA";2018;"Ukjent";10;33529;43685;30,2901965462734;"Tungasletta";62
"TUNGA";2019;"Alle";10;2481582;2383066;-3,96988695114648;"Tungasletta";62
"TUNGA";2019;"Liten_bil";10;2345924;2255175;-3,8683691372781;"Tungasletta";62
"TUNGA";2019;"Stor_bil";10;91973;89064;-3,16288475965772;"Tungasletta";62
"TUNGA";2019;"Ukjent";10;43685;38827;-11,1205219182786;"Tungasletta";62
"TUNGA";2020;"Alle";12;2807592;2695572;-3,98989596779019;"Tungasletta";62
"TUNGA";2020;"Liten_bil";12;2644455;2554098;-3,41684770585999;"Tungasletta";62
"TUNGA";2020;"Stor_bil";12;106257;97028;-8,68554542288978;"Tungasletta";62
"TUNGA";2020;"Ukjent";12;56880;44446;-21,8600562587904;"Tungasletta";62
"TUNGA";2021;"Alle";3;651020;668457;2,67841233756259;"Tungasletta";62
"TUNGA";2021;"Liten_bil";3;614998;635209;3,28635215073869;"Tungasletta";62
"TUNGA";2021;"Stor_bil";3;23698;23217;-2,02970714828256;"Tungasletta";62
"TUNGA";2021;"Ukjent";3;12324;10031;-18,6059720869847;"Tungasletta";62
"VÆRE-";2017;"Alle";12;3420110;3439032;0,553257058983481;"Være (Gml. E6)";58
"VÆRE-";2017;"Liten_bil";12;3176695;3218215;1,30701877265522;"Være (Gml. E6)";58
"VÆRE-";2017;"Stor_bil";12;125879;126984;0,877827119694308;"Være (Gml. E6)";58
"VÆRE-";2017;"Ukjent";12;117536;93833;-20,1665872583719;"Være (Gml. E6)";58
"VÆRE-";2018;"Alle";12;3439032;3333466;-3,06964285298886;"Være (Gml. E6)";58
"VÆRE-";2018;"Liten_bil";12;3218215;3189085;-0,905160158659379;"Være (Gml. E6)";58
"VÆRE-";2018;"Stor_bil";12;126984;127269;0,22443772443772;"Være (Gml. E6)";58
"VÆRE-";2018;"Ukjent";12;93833;17112;-81,7633455181013;"Være (Gml. E6)";58
"VÆRE-";2019;"Alle";12;3333466;3265338;-2,04375865840539;"Være (Gml. E6)";58
"VÆRE-";2019;"Liten_bil";12;3189085;3115484;-2,30790336413109;"Være (Gml. E6)";58
"VÆRE-";2019;"Stor_bil";12;127269;130926;2,87344129363789;"Være (Gml. E6)";58
"VÆRE-";2019;"Ukjent";12;17112;18928;10,6124357176251;"Være (Gml. E6)";58
"VÆRE-";2020;"Alle";12;3265338;3064179;-6,16043423376079;"Være (Gml. E6)";58
"VÆRE-";2020;"Liten_bil";12;3115484;2928229;-6,01046257981104;"Være (Gml. E6)";58
"VÆRE-";2020;"Stor_bil";12;130926;120423;-8,02208881352825;"Være (Gml. E6)";58
"VÆRE-";2020;"Ukjent";12;18928;15527;-17,968089602705;"Være (Gml. E6)";58
"VÆRE-";2021;"Alle";3;714031;690017;-3,36315930260731;"Være (Gml. E6)";58
"VÆRE-";2021;"Liten_bil";3;680803;657106;-3,48074259367247;"Være (Gml. E6)";58
"VÆRE-";2021;"Stor_bil";3;29771;30036;0,890127976890254;"Være (Gml. E6)";58
"VÆRE-";2021;"Ukjent";3;3457;2875;-16,835406421753;"Være (Gml. E6)";58
