Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;Juli;-3,436;87,000;27404;28379;7.036;11.195
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;Juli;-1,261;87,000;30458;30847;10.340;16.453
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;Juli;-3,732;87,000;8073;8386;6.337;10.084
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Juli;8,526;87,000;7077;6521;11.722;18.652
Kristiansand kommune;E;Alle;Alle;August;0,779;96,000;4478789;4444161;2.168;3.450
Kristiansand kommune;E;Alle;< 5,6m;August;0,340;96,000;3971623;3958182;2.414;3.842
Kristiansand kommune;E;Alle;>= 5,6m;August;4,364;96,000;506163;484997;2.179;3.468
Kristiansand kommune;E;Alle;5,6m - 7,6m;August;0,035;96,000;152355;152301;4.757;7.569
Kristiansand kommune;E;Alle;7,6m - 12,5m;August;7,363;96,000;200040;186321;5.667;9.017
Kristiansand kommune;E;Alle;12,5m - 16,0m;August;-7,361;96,000;51849;55969;7.852;12.495
Kristiansand kommune;E;Alle;>= 16,0m;August;12,735;96,000;101919;90406;11.351;18.062
Kristiansand kommune;E;Yrkesdøgn;Alle;August;0,842;95,000;3587195;3557235;2.776;4.417
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;August;0,344;95,000;3146036;3135264;3.066;4.878
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;August;4,548;95,000;440311;421157;2.519;4.009
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;August;-0,150;95,000;128358;128551;5.100;8.116
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;August;7,725;95,000;172542;160169;6.020;9.579
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;August;-7,641;95,000;45099;48830;8.613;13.705
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;August;12,804;95,000;94312;83607;11.849;18.855
Kristiansand kommune;E;Helgedøgn;Alle;August;0,526;98,000;891594;886926;2.403;3.824
Kristiansand kommune;E;Helgedøgn;< 5,6m;August;0,324;98,000;825587;822918;2.517;4.005
Kristiansand kommune;E;Helgedøgn;>= 5,6m;August;3,152;98,000;65852;63840;2.009;3.196
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;August;1,040;98,000;23997;23750;4.635;7.375
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;August;5,147;98,000;27498;26152;4.045;6.437
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;August;-5,449;98,000;6750;7139;4.252;6.765
Kristiansand kommune;E;Helgedøgn;>= 16,0m;August;11,884;98,000;7607;6799;5.582;8.882
Kristiansand kommune;E;Alle;Alle;September;-0,552;97,000;2678836;2693698;0.767;1.906
Kristiansand kommune;E;Alle;< 5,6m;September;-0,397;97,000;2344871;2354229;0.670;1.665
Kristiansand kommune;E;Alle;>= 5,6m;September;-1,625;97,000;332801;338299;1.582;3.930
Kristiansand kommune;E;Alle;5,6m - 7,6m;September;-0,939;97,000;94881;95780;3.186;7.914
Kristiansand kommune;E;Alle;7,6m - 12,5m;September;-3,434;97,000;125402;129861;1.345;3.342
Kristiansand kommune;E;Alle;12,5m - 16,0m;September;-0,453;97,000;43691;43890;4.802;11.929
Kristiansand kommune;E;Alle;>= 16,0m;September;0,086;97,000;68827;68768;3.566;8.858
Kristiansand kommune;E;Yrkesdøgn;Alle;September;-3,205;97,000;2113908;2183900;1.391;3.455
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;September;-3,134;97,000;1826323;1885407;1.413;3.509
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;September;-3,649;97,000;286712;297571;1.659;4.121
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;September;-3,932;97,000;78363;81570;2.861;7.108
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;September;-5,754;97,000;106838;113361;1.723;4.280
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;September;-1,224;97,000;38245;38719;6.100;15.153
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;September;-1,025;97,000;63266;63921;3.530;8.768
Kristiansand kommune;E;Helgedøgn;Alle;September;10,814;98,000;564928;509798;3.035;7.540
Kristiansand kommune;E;Helgedøgn;< 5,6m;September;10,607;98,000;518548;468822;2.928;7.273
Kristiansand kommune;E;Helgedøgn;>= 5,6m;September;13,163;98,000;46089;40728;4.588;11.398
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;September;16,242;98,000;16518;14210;6.421;15.950
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;September;12,509;98,000;18564;16500;3.925;9.751
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;September;5,318;98,000;5446;5171;7.875;19.562
Kristiansand kommune;E;Helgedøgn;>= 16,0m;September;14,731;98,000;5561;4847;4.621;11.480
Kristiansand kommune;E;Alle;Alle;Oktober;1,018;95,000;3077212;3046198;1.088;1.731
Kristiansand kommune;E;Alle;< 5,6m;Oktober;0,881;95,000;2721720;2697956;1.153;1.835
Kristiansand kommune;E;Alle;>= 5,6m;Oktober;2,140;95,000;354267;346845;1.496;2.380
Kristiansand kommune;E;Alle;5,6m - 7,6m;Oktober;3,438;95,000;101173;97810;3.998;6.361
Kristiansand kommune;E;Alle;7,6m - 12,5m;Oktober;2,148;95,000;133753;130940;4.260;6.778
Kristiansand kommune;E;Alle;12,5m - 16,0m;Oktober;-0,254;95,000;46309;46427;4.381;6.971
