Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Tromsø;E;Yrkesdøgn;>= 16,0m;August;-12,450;82,000;11659;13317;16.245;40.356
Tromsø;E;Helgedøgn;Alle;August;-8,379;81,000;183631;200424;8.292;20.599
Tromsø;E;Helgedøgn;< 5,6m;August;-8,329;81,000;172099;187736;7.950;19.750
Tromsø;E;Helgedøgn;>= 5,6m;August;-9,059;81,000;11525;12673;13.628;33.855
Tromsø;E;Helgedøgn;5,6m - 7,6m;August;-10,627;81,000;4079;4564;21.981;54.603
Tromsø;E;Helgedøgn;7,6m - 12,5m;August;-9,140;81,000;4583;5044;12.658;31.445
Tromsø;E;Helgedøgn;12,5m - 16,0m;August;-8,710;81,000;1614;1768;5.866;14.571
Tromsø;E;Helgedøgn;>= 16,0m;August;-3,701;81,000;1249;1297;7.449;18.505
Tromsø;E;Alle;Alle;September;-0,901;93,000;1381929;1394498;4.021;9.989
Tromsø;E;Alle;< 5,6m;September;0,182;93,000;1254026;1251743;2.696;6.697
Tromsø;E;Alle;>= 5,6m;September;-10,545;93,000;127589;142629;14.667;36.436
Tromsø;E;Alle;5,6m - 7,6m;September;-10,123;93,000;40877;45481;18.232;45.290
Tromsø;E;Alle;7,6m - 12,5m;September;-7,152;93,000;58069;62542;11.872;29.490
Tromsø;E;Alle;12,5m - 16,0m;September;-23,153;93,000;14216;18499;18.011;44.741
Tromsø;E;Alle;>= 16,0m;September;-10,430;93,000;14427;16107;21.741;54.008
Tromsø;E;Yrkesdøgn;Alle;September;-4,269;92,000;1093772;1142553;5.748;14.279
Tromsø;E;Yrkesdøgn;< 5,6m;September;-3,215;92,000;981313;1013911;4.454;11.064
Tromsø;E;Yrkesdøgn;>= 5,6m;September;-12,716;92,000;112186;128530;15.289;37.980
Tromsø;E;Yrkesdøgn;5,6m - 7,6m;September;-13,062;92,000;35529;40867;18.971;47.128
Tromsø;E;Yrkesdøgn;7,6m - 12,5m;September;-8,278;92,000;51887;56570;12.715;31.585
Tromsø;E;Yrkesdøgn;12,5m - 16,0m;September;-27,675;92,000;11969;16549;18.069;44.886
Tromsø;E;Yrkesdøgn;>= 16,0m;September;-11,984;92,000;12801;14544;21.571;53.587
Tromsø;E;Helgedøgn;Alle;September;14,373;95,000;288157;251945;10.614;26.367
Tromsø;E;Helgedøgn;< 5,6m;September;14,666;95,000;272713;237832;11.210;27.846
Tromsø;E;Helgedøgn;>= 5,6m;September;9,249;95,000;15403;14099;5.935;14.744
Tromsø;E;Helgedøgn;5,6m - 7,6m;September;15,908;95,000;5348;4614;7.627;18.947
Tromsø;E;Helgedøgn;7,6m - 12,5m;September;3,516;95,000;6182;5972;9.533;23.680
Tromsø;E;Helgedøgn;12,5m - 16,0m;September;15,231;95,000;2247;1950;11.229;27.893
Tromsø;E;Helgedøgn;>= 16,0m;September;4,031;95,000;1626;1563;22.646;56.257
