Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Kristiansand;K;Alle;7,6m - 12,5m;Oktober;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;Oktober;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;Oktober;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;Oktober;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;Oktober;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;Oktober;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;Oktober;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;Oktober;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;Oktober;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;Oktober;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;Oktober;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;Oktober;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;Oktober;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;Oktober;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;Oktober;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;12,5m - 16,0m;Oktober;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;Oktober;-;-;-;-;-;-
Kristiansand;K;Alle;Alle;November;-;-;-;-;-;-
Kristiansand;K;Alle;< 5,6m;November;-;-;-;-;-;-
Kristiansand;K;Alle;>= 5,6m;November;-;-;-;-;-;-
Kristiansand;K;Alle;5,6m - 7,6m;November;-;-;-;-;-;-
Kristiansand;K;Alle;7,6m - 12,5m;November;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;November;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;November;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;November;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;November;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;November;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;November;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;November;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;November;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;November;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;November;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;November;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;November;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;November;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;November;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;12,5m - 16,0m;November;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;November;-;-;-;-;-;-
Kristiansand;K;Alle;Alle;Desember;-;-;-;-;-;-
Kristiansand;K;Alle;< 5,6m;Desember;-;-;-;-;-;-
Kristiansand;K;Alle;>= 5,6m;Desember;-;-;-;-;-;-
Kristiansand;K;Alle;5,6m - 7,6m;Desember;-;-;-;-;-;-
Kristiansand;K;Alle;7,6m - 12,5m;Desember;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;Desember;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;Desember;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;Desember;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;Desember;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;Desember;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;Desember;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;Desember;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;Desember;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;Desember;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;Desember;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;Desember;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;Desember;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;Desember;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;Desember;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;12,5m - 16,0m;Desember;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;Desember;-;-;-;-;-;-
Kristiansand;K;Alle;Alle;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Alle;< 5,6m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Alle;>= 5,6m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Alle;5,6m - 7,6m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Alle;7,6m - 12,5m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;Siste 12 måneder;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;Siste 12 måneder;-;-;-;-;-;-
