Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 16,0m;April;-3,636;98,000;109454;113584;6.050;3.493
Buskerudbyen;E+R+F+K;Helgedøgn;Alle;April;5,014;96,000;1723620;1641325;6.671;3.851
Buskerudbyen;E+R+F+K;Helgedøgn;< 5,6m;April;4,202;96,000;1629578;1563863;6.442;3.719
Buskerudbyen;E+R+F+K;Helgedøgn;>= 5,6m;April;21,526;96,000;93828;77208;10.879;6.281
Buskerudbyen;E+R+F+K;Helgedøgn;5,6m - 7,6m;April;20,194;96,000;32146;26745;13.974;8.069
Buskerudbyen;E+R+F+K;Helgedøgn;7,6m - 12,5m;April;21,422;96,000;40493;33349;16.339;9.434
Buskerudbyen;E+R+F+K;Helgedøgn;12,5m - 16,0m;April;49,540;96,000;11377;7608;34.311;19.810
Buskerudbyen;E+R+F+K;Helgedøgn;>= 16,0m;April;3,219;96,000;9812;9506;12.448;7.187
Buskerudbyen;E+R+F+K;Alle;Alle;Mai;1,602;97,000;6670099;6564950;2.703;1.633
Buskerudbyen;E+R+F+K;Alle;< 5,6m;Mai;1,375;97,000;6008069;5926564;2.730;1.650
Buskerudbyen;E+R+F+K;Alle;>= 5,6m;Mai;3,707;97,000;657831;634314;4.562;2.757
Buskerudbyen;E+R+F+K;Alle;5,6m - 7,6m;Mai;4,375;97,000;208627;199882;11.646;7.038
Buskerudbyen;E+R+F+K;Alle;7,6m - 12,5m;Mai;2,571;97,000;253681;247322;4.312;2.606
Buskerudbyen;E+R+F+K;Alle;12,5m - 16,0m;Mai;6,245;97,000;61608;57987;16.509;9.976
Buskerudbyen;E+R+F+K;Alle;>= 16,0m;Mai;3,711;97,000;133915;129123;6.053;3.658
Buskerudbyen;E+R+F+K;Yrkesdøgn;Alle;Mai;4,919;97,000;4926249;4695296;3.597;2.174
Buskerudbyen;E+R+F+K;Yrkesdøgn;< 5,6m;Mai;4,754;97,000;4373592;4175112;3.678;2.223
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 5,6m;Mai;6,261;97,000;548739;516406;4.479;2.707
Buskerudbyen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Mai;7,410;97,000;170646;158873;10.903;6.588
