Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Grenland;K;Alle;>= 5,6m;Juli;1,411;100,000;8912;8788;-;-
Grenland;K;Alle;5,6m - 7,6m;Juli;2,430;100,000;3246;3169;-;-
Grenland;K;Alle;7,6m - 12,5m;Juli;2,212;100,000;5499;5380;-;-
Grenland;K;Alle;12,5m - 16,0m;Juli;-17,808;100,000;60;73;-;-
Grenland;K;Alle;>= 16,0m;Juli;-35,542;100,000;107;166;-;-
Grenland;K;Yrkesdøgn;Alle;Juli;6,716;100,000;119534;112011;-;-
Grenland;K;Yrkesdøgn;< 5,6m;Juli;7,130;100,000;111591;104164;-;-
Grenland;K;Yrkesdøgn;>= 5,6m;Juli;1,173;100,000;7935;7843;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;Juli;2,921;100,000;2854;2773;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;Juli;1,715;100,000;4923;4840;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;Juli;-19,697;100,000;53;66;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;Juli;-35,976;100,000;105;164;-;-
Grenland;K;Helgedøgn;Alle;Juli;-7,927;100,000;28108;30528;-;-
Grenland;K;Helgedøgn;< 5,6m;Juli;-8,280;100,000;27130;29579;-;-
Grenland;K;Helgedøgn;>= 5,6m;Juli;3,386;100,000;977;945;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;Juli;-1,010;100,000;392;396;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;Juli;6,667;100,000;576;540;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;Juli;0,000;100,000;7;7;-;-
Grenland;K;Helgedøgn;>= 16,0m;Juli;0,000;100,000;2;2;-;-
Grenland;K;Alle;Alle;August;-12,885;86,000;154521;177376;-;-
Grenland;K;Alle;< 5,6m;August;-12,557;86,000;145342;166214;-;-
Grenland;K;Alle;>= 5,6m;August;-17,747;86,000;9177;11157;-;-
