Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Buskerudbyen uten E18;E+R+F+K;Alle;< 5,6m;Juli;2,467;96,000;4766878;4652117;4.569;2.638
Buskerudbyen uten E18;E+R+F+K;Alle;>= 5,6m;Juli;4,518;96,000;520777;498264;5.833;3.368
Buskerudbyen uten E18;E+R+F+K;Alle;5,6m - 7,6m;Juli;1,967;96,000;169742;166467;5.884;3.397
Buskerudbyen uten E18;E+R+F+K;Alle;7,6m - 12,5m;Juli;2,732;96,000;222235;216326;6.107;3.526
Buskerudbyen uten E18;E+R+F+K;Alle;12,5m - 16,0m;Juli;11,838;96,000;53407;47754;20.768;11.991
Buskerudbyen uten E18;E+R+F+K;Alle;>= 16,0m;Juli;11,335;96,000;75393;67717;13.455;7.769
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;Alle;Juli;6,596;97,000;4108375;3854148;5.427;3.133
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;< 5,6m;Juli;6,607;97,000;3664067;3436971;5.465;3.155
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;>= 5,6m;Juli;6,588;97,000;442912;415538;6.308;3.642
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Juli;3,682;97,000;140020;135047;5.947;3.434
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Juli;5,472;97,000;186797;177106;6.781;3.915
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Juli;11,959;97,000;45388;40540;20.599;11.894
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;>= 16,0m;Juli;12,510;97,000;70707;62845;14.117;8.151
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;Alle;Juli;-9,047;95,000;1180865;1298328;4.522;2.611
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;< 5,6m;Juli;-9,245;95,000;1102811;1215146;4.535;2.619
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;>= 5,6m;Juli;-5,876;95,000;77865;82726;5.592;3.229
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;5,6m - 7,6m;Juli;-5,404;95,000;29722;31420;8.400;4.850
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;7,6m - 12,5m;Juli;-9,643;95,000;35438;39220;5.128;2.961
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;12,5m - 16,0m;Juli;11,159;95,000;8019;7214;26.435;15.263
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;>= 16,0m;Juli;-3,818;95,000;4686;4872;13.935;8.046
Buskerudbyen uten E18;E+R+F+K;Alle;Alle;August;1,748;97,000;5686525;5588836;5.019;3.033
Buskerudbyen uten E18;E+R+F+K;Alle;< 5,6m;August;1,521;97,000;5118369;5041663;5.129;3.100
Buskerudbyen uten E18;E+R+F+K;Alle;>= 5,6m;August;4,081;97,000;561011;539015;4.610;2.785
Buskerudbyen uten E18;E+R+F+K;Alle;5,6m - 7,6m;August;2,677;97,000;185919;181072;5.910;3.572
Buskerudbyen uten E18;E+R+F+K;Alle;7,6m - 12,5m;August;3,809;97,000;232289;223766;5.037;3.044
Buskerudbyen uten E18;E+R+F+K;Alle;12,5m - 16,0m;August;7,912;97,000;52618;48760;7.339;4.435
Buskerudbyen uten E18;E+R+F+K;Alle;>= 16,0m;August;5,582;97,000;90185;85417;8.030;4.853
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;Alle;August;1,988;97,000;4580979;4491695;5.297;3.201
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;< 5,6m;August;1,787;97,000;4083435;4011728;5.424;3.277
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;>= 5,6m;August;3,989;97,000;490948;472116;4.851;2.932
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;August;2,767;97,000;159473;155179;6.093;3.682
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;August;3,574;97,000;199045;192177;5.564;3.363
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;August;7,925;97,000;47009;43557;7.396;4.469
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;>= 16,0m;August;5,194;97,000;85421;81203;7.938;4.797
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;Alle;August;0,766;97,000;1105546;1097141;4.569;2.761
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;< 5,6m;August;0,485;97,000;1034934;1029935;4.699;2.840
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;>= 5,6m;August;4,730;97,000;70063;66899;5.208;3.147
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;5,6m - 7,6m;August;2,136;97,000;26446;25893;7.367;4.452
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;7,6m - 12,5m;August;5,239;97,000;33244;31589;3.900;2.357
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;12,5m - 16,0m;August;7,803;97,000;5609;5203;13.082;7.905
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;>= 16,0m;August;13,052;97,000;4764;4214;17.628;10.652
Buskerudbyen uten E18;E+R+F+K;Alle;Alle;September;-1,792;95,000;5951644;6060216;2.864;1.653
Buskerudbyen uten E18;E+R+F+K;Alle;< 5,6m;September;-1,891;95,000;5381362;5485086;2.846;1.643
Buskerudbyen uten E18;E+R+F+K;Alle;>= 5,6m;September;-0,492;95,000;562944;565725;3.884;2.243
Buskerudbyen uten E18;E+R+F+K;Alle;5,6m - 7,6m;September;-2,054;95,000;184531;188401;4.110;2.373
Buskerudbyen uten E18;E+R+F+K;Alle;7,6m - 12,5m;September;0,319;95,000;231607;230871;4.524;2.612
Buskerudbyen uten E18;E+R+F+K;Alle;12,5m - 16,0m;September;0,469;95,000;53100;52852;9.040;5.220
Buskerudbyen uten E18;E+R+F+K;Alle;>= 16,0m;September;0,112;95,000;93706;93601;6.051;3.494
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;Alle;September;-4,202;96,000;4460695;4656357;3.551;2.050
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;< 5,6m;September;-4,407;96,000;3982277;4165878;3.645;2.105
