"aar_maaned";"stasjon";"felt";"klasse";"trafikkvolum";"trafikkvolum_alle";"trafikkvolum_andel"
2019-05-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";47179;810297;5,82
2019-05-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";7201;810297;0,89
2019-05-01;"Tempeveien";"TEMPE";"Liten_bil";110903;122637;90,43
2019-05-01;"Tempeveien";"TEMPE";"Stor_bil";9286;122637;7,57
2019-05-01;"Tempeveien";"TEMPE";"Ukjent";2448;122637;2
2019-05-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";406355;428915;94,74
2019-05-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";19441;428915;4,53
2019-05-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";3119;428915;0,73
2019-05-01;"Tillerbrua";"TILLB";"Liten_bil";43895;49196;89,22
2019-05-01;"Tillerbrua";"TILLB";"Stor_bil";3689;49196;7,5
2019-05-01;"Tillerbrua";"TILLB";"Ukjent";1612;49196;3,28
2019-05-01;"Tungasletta";"TUNGA";"Liten_bil";239535;253272;94,58
2019-05-01;"Tungasletta";"TUNGA";"Stor_bil";10071;253272;3,98
2019-05-01;"Tungasletta";"TUNGA";"Ukjent";3666;253272;1,45
2019-05-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";293255;308066;95,19
2019-05-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";13103;308066;4,25
2019-05-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1708;308066;0,55
2019-06-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";293922;319746;91,92
2019-06-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";21207;319746;6,63
2019-06-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";4617;319746;1,44
2019-06-01;"Bratsbergveien";"BRATS";"Liten_bil";171875;183989;93,42
2019-06-01;"Bratsbergveien";"BRATS";"Stor_bil";10903;183989;5,93
2019-06-01;"Bratsbergveien";"BRATS";"Ukjent";1211;183989;0,66
2019-06-01;"Byåsveien";"BYÅSV";"Liten_bil";269798;285310;94,56
2019-06-01;"Byåsveien";"BYÅSV";"Stor_bil";12100;285310;4,24
2019-06-01;"Byåsveien";"BYÅSV";"Ukjent";3412;285310;1,2
2019-06-01;"Bøckmans veg";"BØCKM";"Liten_bil";158325;161913;97,78
2019-06-01;"Bøckmans veg";"BØCKM";"Stor_bil";2860;161913;1,77
2019-06-01;"Bøckmans veg";"BØCKM";"Ukjent";728;161913;0,45
2019-06-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";176704;208463;84,77
2019-06-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";28170;208463;13,51
2019-06-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";3589;208463;1,72
2019-06-01;"Gamle Oslovei";"GAMLE";"Liten_bil";113059;118893;95,09
2019-06-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4159;118893;3,5
2019-06-01;"Gamle Oslovei";"GAMLE";"Ukjent";1675;118893;1,41
2019-06-01;"Haakon VII s gt ";"H-VII";"Liten_bil";361563;379039;95,39
2019-06-01;"Haakon VII s gt ";"H-VII";"Stor_bil";12217;379039;3,22
2019-06-01;"Haakon VII s gt ";"H-VII";"Ukjent";5259;379039;1,39
2019-06-01;"Klett - E6";"KLETT-E6";"Liten_bil";827655;914709;90,48
2019-06-01;"Klett - E6";"KLETT-E6";"Stor_bil";79166;914709;8,65
2019-06-01;"Klett - E6";"KLETT-E6";"Ukjent";7888;914709;0,86
2019-06-01;"Klett - Rv.707";"KLETT";"Liten_bil";181657;198510;91,51
2019-06-01;"Klett - Rv.707";"KLETT";"Stor_bil";13900;198510;7
2019-06-01;"Klett - Rv.707";"KLETT";"Ukjent";2953;198510;1,49
2019-06-01;"Kroppan bru";"KROP-";"Liten_bil";436487;475319;91,83
2019-06-01;"Kroppan bru";"KROP-";"Stor_bil";36317;475319;7,64
2019-06-01;"Kroppan bru";"KROP-";"Ukjent";2515;475319;0,53
2019-06-01;"Landbruksvegen";"LANDB";"Liten_bil";151416;156523;96,74
2019-06-01;"Landbruksvegen";"LANDB";"Stor_bil";4076;156523;2,6
2019-06-01;"Landbruksvegen";"LANDB";"Ukjent";1031;156523;0,66
2019-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";58285;62988;92,53
2019-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4241;62988;6,73
2019-06-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";462;62988;0,73
2019-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";324738;335018;96,93
2019-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";7663;335018;2,29
2019-06-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";2617;335018;0,78
2019-06-01;"Ranheim";"RANH-";"Liten_bil";607272;673729;90,14
2019-06-01;"Ranheim";"RANH-";"Stor_bil";54372;673729;8,07
2019-06-01;"Ranheim";"RANH-";"Ukjent";12085;673729;1,79
2019-06-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";739921;791540;93,48
2019-06-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";44560;791540;5,63
2019-06-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";7059;791540;0,89
2019-06-01;"Tempeveien";"TEMPE";"Liten_bil";102207;112916;90,52
2019-06-01;"Tempeveien";"TEMPE";"Stor_bil";8019;112916;7,1
2019-06-01;"Tempeveien";"TEMPE";"Ukjent";2690;112916;2,38
2019-06-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";386545;406697;95,04
2019-06-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";17629;406697;4,33
2019-06-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";2523;406697;0,62
2019-06-01;"Tillerbrua";"TILLB";"Liten_bil";43570;46925;92,85
2019-06-01;"Tillerbrua";"TILLB";"Stor_bil";2243;46925;4,78
2019-06-01;"Tillerbrua";"TILLB";"Ukjent";1112;46925;2,37
2019-06-01;"Tungasletta";"TUNGA";"Liten_bil";221890;233990;94,83
2019-06-01;"Tungasletta";"TUNGA";"Stor_bil";8887;233990;3,8
2019-06-01;"Tungasletta";"TUNGA";"Ukjent";3213;233990;1,37
2019-06-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";279449;293138;95,33
2019-06-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11971;293138;4,08
2019-06-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1718;293138;0,59
2019-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";246082;269136;91,43
2019-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";19854;269136;7,38
2019-07-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";3200;269136;1,19
2019-07-01;"Bratsbergveien";"BRATS";"Liten_bil";120686;132845;90,85
2019-07-01;"Bratsbergveien";"BRATS";"Stor_bil";11170;132845;8,41
2019-07-01;"Bratsbergveien";"BRATS";"Ukjent";989;132845;0,74
2019-07-01;"Byåsveien";"BYÅSV";"Liten_bil";209445;222205;94,26
2019-07-01;"Byåsveien";"BYÅSV";"Stor_bil";10449;222205;4,7
2019-07-01;"Byåsveien";"BYÅSV";"Ukjent";2311;222205;1,04
2019-07-01;"Bøckmans veg";"BØCKM";"Liten_bil";123639;126342;97,86
2019-07-01;"Bøckmans veg";"BØCKM";"Stor_bil";2121;126342;1,68
2019-07-01;"Bøckmans veg";"BØCKM";"Ukjent";582;126342;0,46
2019-07-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";144608;169330;85,4
2019-07-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";22531;169330;13,31
2019-07-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";2191;169330;1,29
2019-07-01;"Gamle Oslovei";"GAMLE";"Liten_bil";88875;93106;95,46
2019-07-01;"Gamle Oslovei";"GAMLE";"Stor_bil";3294;93106;3,54
2019-07-01;"Gamle Oslovei";"GAMLE";"Ukjent";937;93106;1,01
2019-07-01;"Haakon VII s gt ";"H-VII";"Liten_bil";293234;309104;94,87
2019-07-01;"Haakon VII s gt ";"H-VII";"Stor_bil";9446;309104;3,06
2019-07-01;"Haakon VII s gt ";"H-VII";"Ukjent";6424;309104;2,08
2019-07-01;"Klett - E6";"KLETT-E6";"Liten_bil";788457;867144;90,93
2019-07-01;"Klett - E6";"KLETT-E6";"Stor_bil";67255;867144;7,76
2019-07-01;"Klett - E6";"KLETT-E6";"Ukjent";11432;867144;1,32
2019-07-01;"Klett - Rv.707";"KLETT";"Liten_bil";156416;167826;93,2
2019-07-01;"Klett - Rv.707";"KLETT";"Stor_bil";9346;167826;5,57
2019-07-01;"Klett - Rv.707";"KLETT";"Ukjent";2064;167826;1,23
2019-07-01;"Kroppan bru";"KROP-";"Liten_bil";358468;391988;91,45
2019-07-01;"Kroppan bru";"KROP-";"Stor_bil";30905;391988;7,88
2019-07-01;"Kroppan bru";"KROP-";"Ukjent";2615;391988;0,67
2019-07-01;"Landbruksvegen";"LANDB";"Liten_bil";145580;150753;96,57
2019-07-01;"Landbruksvegen";"LANDB";"Stor_bil";4067;150753;2,7
2019-07-01;"Landbruksvegen";"LANDB";"Ukjent";1106;150753;0,73
2019-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";42108;45805;91,93
2019-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";3316;45805;7,24
2019-07-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";381;45805;0,83
2019-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";258745;266454;97,11
2019-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";6209;266454;2,33
2019-07-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";1500;266454;0,56
2019-07-01;"Ranheim";"RANH-";"Liten_bil";580958;641846;90,51
2019-07-01;"Ranheim";"RANH-";"Stor_bil";47962;641846;7,47
2019-07-01;"Ranheim";"RANH-";"Ukjent";12926;641846;2,01
2019-07-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";598876;642246;93,25
2019-07-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";36927;642246;5,75
2019-07-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";6443;642246;1
2019-07-01;"Tempeveien";"TEMPE";"Liten_bil";76920;84206;91,35
2019-07-01;"Tempeveien";"TEMPE";"Stor_bil";5255;84206;6,24
2019-07-01;"Tempeveien";"TEMPE";"Ukjent";2031;84206;2,41
2019-07-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";303188;316479;95,8
2019-07-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";11223;316479;3,55
2019-07-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";2068;316479;0,65
2019-07-01;"Tillerbrua";"TILLB";"Liten_bil";32358;34807;92,96
2019-07-01;"Tillerbrua";"TILLB";"Stor_bil";1404;34807;4,03
2019-07-01;"Tillerbrua";"TILLB";"Ukjent";1045;34807;3
2019-07-01;"Tungasletta";"TUNGA";"Liten_bil";172357;183459;93,95
2019-07-01;"Tungasletta";"TUNGA";"Stor_bil";8141;183459;4,44
2019-07-01;"Tungasletta";"TUNGA";"Ukjent";2961;183459;1,61
2019-07-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";228135;239341;95,32
2019-07-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";9042;239341;3,78
2019-07-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";2164;239341;0,9
2019-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";303179;330327;91,78
2019-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";23102;330327;6,99
2019-08-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";4046;330327;1,22
2019-08-01;"Bratsbergveien";"BRATS";"Liten_bil";148578;175224;84,79
2019-08-01;"Bratsbergveien";"BRATS";"Stor_bil";16757;175224;9,56
2019-08-01;"Bratsbergveien";"BRATS";"Ukjent";9889;175224;5,64
2019-08-01;"Byåsveien";"BYÅSV";"Liten_bil";257730;286813;89,86
2019-08-01;"Byåsveien";"BYÅSV";"Stor_bil";11316;286813;3,95
2019-08-01;"Byåsveien";"BYÅSV";"Ukjent";17767;286813;6,19
2019-08-01;"Bøckmans veg";"BØCKM";"Liten_bil";148167;159911;92,66
2019-08-01;"Bøckmans veg";"BØCKM";"Stor_bil";2426;159911;1,52
2019-08-01;"Bøckmans veg";"BØCKM";"Ukjent";9318;159911;5,83
2019-08-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";169243;209895;80,63
2019-08-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";26293;209895;12,53
2019-08-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";14359;209895;6,84
2019-08-01;"Gamle Oslovei";"GAMLE";"Liten_bil";109013;120207;90,69
2019-08-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4681;120207;3,89
2019-08-01;"Gamle Oslovei";"GAMLE";"Ukjent";6513;120207;5,42
2019-08-01;"Haakon VII s gt ";"H-VII";"Liten_bil";339875;376854;90,19
2019-08-01;"Haakon VII s gt ";"H-VII";"Stor_bil";11577;376854;3,07
2019-08-01;"Haakon VII s gt ";"H-VII";"Ukjent";25402;376854;6,74
2019-08-01;"Klett - E6";"KLETT-E6";"Liten_bil";797899;957291;83,35
2019-08-01;"Klett - E6";"KLETT-E6";"Stor_bil";73696;957291;7,7
2019-08-01;"Klett - E6";"KLETT-E6";"Ukjent";85696;957291;8,95
2019-08-01;"Klett - Rv.707";"KLETT";"Liten_bil";182620;196621;92,88
2019-08-01;"Klett - Rv.707";"KLETT";"Stor_bil";10990;196621;5,59
2019-08-01;"Klett - Rv.707";"KLETT";"Ukjent";3011;196621;1,53
2019-08-01;"Kroppan bru";"KROP-";"Liten_bil";429549;466376;92,1
2019-08-01;"Kroppan bru";"KROP-";"Stor_bil";33858;466376;7,26
2019-08-01;"Kroppan bru";"KROP-";"Ukjent";2969;466376;0,64
2019-08-01;"Landbruksvegen";"LANDB";"Liten_bil";165924;183104;90,62
2019-08-01;"Landbruksvegen";"LANDB";"Stor_bil";3594;183104;1,96
2019-08-01;"Landbruksvegen";"LANDB";"Ukjent";13586;183104;7,42
2019-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";61319;67916;90,29
2019-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";6113;67916;9
2019-08-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";484;67916;0,71
2019-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";332735;342828;97,06
2019-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";7815;342828;2,28
2019-08-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";2278;342828;0,66
2019-08-01;"Ranheim";"RANH-";"Liten_bil";625932;694063;90,18
2019-08-01;"Ranheim";"RANH-";"Stor_bil";54963;694063;7,92
2019-08-01;"Ranheim";"RANH-";"Ukjent";13168;694063;1,9
2019-08-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";703351;807559;87,1
2019-08-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";52796;807559;6,54
2019-08-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";51412;807559;6,37
2019-08-01;"Tempeveien";"TEMPE";"Liten_bil";95225;109172;87,22
2019-08-01;"Tempeveien";"TEMPE";"Stor_bil";6240;109172;5,72
2019-08-01;"Tempeveien";"TEMPE";"Ukjent";7707;109172;7,06
2019-08-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";396842;442159;89,75
2019-08-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";17777;442159;4,02
2019-08-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";27540;442159;6,23
2019-08-01;"Tillerbrua";"TILLB";"Liten_bil";42762;50387;84,87
2019-08-01;"Tillerbrua";"TILLB";"Stor_bil";3576;50387;7,1
2019-08-01;"Tillerbrua";"TILLB";"Ukjent";4049;50387;8,04
2019-08-01;"Tungasletta";"TUNGA";"Liten_bil";216923;241067;89,98
2019-08-01;"Tungasletta";"TUNGA";"Stor_bil";9052;241067;3,75
2019-08-01;"Tungasletta";"TUNGA";"Ukjent";15092;241067;6,26
2019-08-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";280159;293312;95,52
2019-08-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11095;293312;3,78
2019-08-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";2058;293312;0,7
2019-09-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";297219;324610;91,56
2019-09-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";23504;324610;7,24
2019-09-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";3887;324610;1,2
2019-09-01;"Bratsbergveien";"BRATS";"Liten_bil";161614;180426;89,57
2019-09-01;"Bratsbergveien";"BRATS";"Stor_bil";17630;180426;9,77
2019-09-01;"Bratsbergveien";"BRATS";"Ukjent";1182;180426;0,66
2019-09-01;"Byåsveien";"BYÅSV";"Liten_bil";278291;293597;94,79
2019-09-01;"Byåsveien";"BYÅSV";"Stor_bil";12238;293597;4,17
2019-09-01;"Byåsveien";"BYÅSV";"Ukjent";3068;293597;1,04
2019-09-01;"Bøckmans veg";"BØCKM";"Liten_bil";161292;164757;97,9
2019-09-01;"Bøckmans veg";"BØCKM";"Stor_bil";2716;164757;1,65
2019-09-01;"Bøckmans veg";"BØCKM";"Ukjent";749;164757;0,45
2019-09-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";184813;217032;85,15
2019-09-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";29704;217032;13,69
2019-09-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";2515;217032;1,16
2019-09-01;"Gamle Oslovei";"GAMLE";"Liten_bil";110217;115746;95,22
2019-09-01;"Gamle Oslovei";"GAMLE";"Stor_bil";5033;115746;4,35
2019-09-01;"Gamle Oslovei";"GAMLE";"Ukjent";496;115746;0,43
2019-09-01;"Haakon VII s gt ";"H-VII";"Liten_bil";349745;366367;95,46
2019-09-01;"Haakon VII s gt ";"H-VII";"Stor_bil";12180;366367;3,32
2019-09-01;"Haakon VII s gt ";"H-VII";"Ukjent";4442;366367;1,21
2019-09-01;"Klett - E6";"KLETT-E6";"Liten_bil";799981;886598;90,23
2019-09-01;"Klett - E6";"KLETT-E6";"Stor_bil";80886;886598;9,12
2019-09-01;"Klett - E6";"KLETT-E6";"Ukjent";5731;886598;0,65
2019-09-01;"Klett - Rv.707";"KLETT";"Liten_bil";178505;193216;92,39
2019-09-01;"Klett - Rv.707";"KLETT";"Stor_bil";12070;193216;6,25
2019-09-01;"Klett - Rv.707";"KLETT";"Ukjent";2641;193216;1,37
2019-09-01;"Kroppan bru";"KROP-";"Liten_bil";413241;447484;92,35
2019-09-01;"Kroppan bru";"KROP-";"Stor_bil";31976;447484;7,15
2019-09-01;"Kroppan bru";"KROP-";"Ukjent";2267;447484;0,51
2019-09-01;"Landbruksvegen";"LANDB";"Liten_bil";172211;178009;96,74
2019-09-01;"Landbruksvegen";"LANDB";"Stor_bil";4623;178009;2,6
2019-09-01;"Landbruksvegen";"LANDB";"Ukjent";1175;178009;0,66
2019-09-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";64593;71692;90,1
2019-09-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";6639;71692;9,26
2019-09-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";460;71692;0,64
2019-09-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";333954;344262;97,01
2019-09-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";7877;344262;2,29
2019-09-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";2431;344262;0,71
2019-09-01;"Ranheim";"RANH-";"Liten_bil";593421;659503;89,98
2019-09-01;"Ranheim";"RANH-";"Stor_bil";57038;659503;8,65
2019-09-01;"Ranheim";"RANH-";"Ukjent";9044;659503;1,37
2019-09-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";728548;792225;91,96
2019-09-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";56771;792225;7,17
2019-09-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";6906;792225;0,87
2019-09-01;"Tempeveien";"TEMPE";"Liten_bil";105673;115147;91,77
2019-09-01;"Tempeveien";"TEMPE";"Stor_bil";6999;115147;6,08
2019-09-01;"Tempeveien";"TEMPE";"Ukjent";2475;115147;2,15
2019-09-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";422729;444307;95,14
2019-09-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";18821;444307;4,24
2019-09-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";2757;444307;0,62
2019-09-01;"Tillerbrua";"TILLB";"Liten_bil";46828;52525;89,15
2019-09-01;"Tillerbrua";"TILLB";"Stor_bil";4478;52525;8,53
2019-09-01;"Tillerbrua";"TILLB";"Ukjent";1219;52525;2,32
2019-09-01;"Tungasletta";"TUNGA";"Liten_bil";215335;226611;95,02
2019-09-01;"Tungasletta";"TUNGA";"Stor_bil";8431;226611;3,72
2019-09-01;"Tungasletta";"TUNGA";"Ukjent";2845;226611;1,26
2019-09-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";267982;279494;95,88
2019-09-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";9968;279494;3,57
2019-09-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1544;279494;0,55
2019-10-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";310135;338175;91,71
2019-10-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";24938;338175;7,37
2019-10-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";3102;338175;0,92
2019-10-01;"Bratsbergveien";"BRATS";"Liten_bil";174451;193897;89,97
2019-10-01;"Bratsbergveien";"BRATS";"Stor_bil";18221;193897;9,4
2019-10-01;"Bratsbergveien";"BRATS";"Ukjent";1225;193897;0,63
2019-10-01;"Byåsveien";"BYÅSV";"Liten_bil";286010;301921;94,73
2019-10-01;"Byåsveien";"BYÅSV";"Stor_bil";12758;301921;4,23
2019-10-01;"Byåsveien";"BYÅSV";"Ukjent";3153;301921;1,04
2019-10-01;"Bøckmans veg";"BØCKM";"Liten_bil";170138;174024;97,77
2019-10-01;"Bøckmans veg";"BØCKM";"Stor_bil";3006;174024;1,73
2019-10-01;"Bøckmans veg";"BØCKM";"Ukjent";880;174024;0,51
2019-10-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";195279;233499;83,63
2019-10-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";35699;233499;15,29
2019-10-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";2521;233499;1,08
2019-10-01;"Gamle Oslovei";"GAMLE";"Liten_bil";113497;119537;94,95
2019-10-01;"Gamle Oslovei";"GAMLE";"Stor_bil";5400;119537;4,52
2019-10-01;"Gamle Oslovei";"GAMLE";"Ukjent";640;119537;0,54
2019-10-01;"Haakon VII s gt ";"H-VII";"Liten_bil";369220;386085;95,63
2019-10-01;"Haakon VII s gt ";"H-VII";"Stor_bil";12046;386085;3,12
2019-10-01;"Haakon VII s gt ";"H-VII";"Ukjent";4819;386085;1,25
2019-10-01;"Klett - E6";"KLETT-E6";"Liten_bil";806667;899192;89,71
2019-10-01;"Klett - E6";"KLETT-E6";"Stor_bil";86169;899192;9,58
2019-10-01;"Klett - E6";"KLETT-E6";"Ukjent";6356;899192;0,71
2019-10-01;"Klett - Rv.707";"KLETT";"Liten_bil";180306;195568;92,2
2019-10-01;"Klett - Rv.707";"KLETT";"Stor_bil";13018;195568;6,66
2019-10-01;"Klett - Rv.707";"KLETT";"Ukjent";2244;195568;1,15
2019-10-01;"Kroppan bru";"KROP-";"Liten_bil";447924;484032;92,54
2019-10-01;"Kroppan bru";"KROP-";"Stor_bil";34511;484032;7,13
2019-10-01;"Kroppan bru";"KROP-";"Ukjent";1597;484032;0,33
2019-10-01;"Landbruksvegen";"LANDB";"Liten_bil";168613;173541;97,16
2019-10-01;"Landbruksvegen";"LANDB";"Stor_bil";3839;173541;2,21
2019-10-01;"Landbruksvegen";"LANDB";"Ukjent";1089;173541;0,63
2019-10-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";68766;76266;90,17
2019-10-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";7075;76266;9,28
2019-10-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";425;76266;0,56
2019-10-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";350937;361527;97,07
2019-10-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";8682;361527;2,4
2019-10-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";1908;361527;0,53
2019-10-01;"Ranheim";"RANH-";"Liten_bil";605258;671500;90,14
2019-10-01;"Ranheim";"RANH-";"Stor_bil";61847;671500;9,21
2019-10-01;"Ranheim";"RANH-";"Ukjent";4395;671500;0,65
2019-10-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";769498;837110;91,92
2019-10-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";60772;837110;7,26
2019-10-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";6840;837110;0,82
2019-10-01;"Tempeveien";"TEMPE";"Liten_bil";115971;127190;91,18
2019-10-01;"Tempeveien";"TEMPE";"Stor_bil";8924;127190;7,02
2019-10-01;"Tempeveien";"TEMPE";"Ukjent";2295;127190;1,8
2019-10-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";426352;449172;94,92
2019-10-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";18257;449172;4,06
2019-10-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";4563;449172;1,02
2019-10-01;"Tillerbrua";"TILLB";"Liten_bil";40525;47036;86,16
2019-10-01;"Tillerbrua";"TILLB";"Stor_bil";5311;47036;11,29
2019-10-01;"Tillerbrua";"TILLB";"Ukjent";1200;47036;2,55
2019-10-01;"Tungasletta";"TUNGA";"Liten_bil";246839;259449;95,14
2019-10-01;"Tungasletta";"TUNGA";"Stor_bil";9679;259449;3,73
2019-10-01;"Tungasletta";"TUNGA";"Ukjent";2931;259449;1,13
2019-10-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";270158;281924;95,83
2019-10-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";10384;281924;3,68
2019-10-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1382;281924;0,49
2019-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";292086;319020;91,56
2019-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";22688;319020;7,11
2019-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";4246;319020;1,33
2019-11-01;"Bratsbergveien";"BRATS";"Liten_bil";171478;188932;90,76
2019-11-01;"Bratsbergveien";"BRATS";"Stor_bil";15570;188932;8,24
2019-11-01;"Bratsbergveien";"BRATS";"Ukjent";1884;188932;1
