Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Nedre Glomma;E+R+F+K;Helgedøgn;>= 16,0m;Juli;-11,521;98,000;4938;5581;18.383;11.680
Nedre Glomma;E+R+F+K;Alle;Alle;August;0,335;96,000;5842575;5823045;2.859;1.817
Nedre Glomma;E+R+F+K;Alle;< 5,6m;August;0,338;96,000;5351862;5333848;2.813;1.787
Nedre Glomma;E+R+F+K;Alle;>= 5,6m;August;0,264;96,000;489669;488382;5.288;3.360
Nedre Glomma;E+R+F+K;Alle;5,6m - 7,6m;August;4,051;96,000;160604;154351;9.308;5.914
Nedre Glomma;E+R+F+K;Alle;7,6m - 12,5m;August;-2,175;96,000;169569;173340;7.396;4.699
Nedre Glomma;E+R+F+K;Alle;12,5m - 16,0m;August;3,100;96,000;70214;68103;30.733;19.527
Nedre Glomma;E+R+F+K;Alle;>= 16,0m;August;-3,571;96,000;89282;92588;8.454;5.371
Nedre Glomma;E+R+F+K;Yrkesdøgn;Alle;August;-2,732;96,000;4611126;4740635;3.387;2.152
Nedre Glomma;E+R+F+K;Yrkesdøgn;< 5,6m;August;-2,893;96,000;4182762;4307394;3.275;2.081
Nedre Glomma;E+R+F+K;Yrkesdøgn;>= 5,6m;August;-1,183;96,000;427387;432502;6.083;3.865
Nedre Glomma;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;August;2,156;96,000;137516;134614;10.128;6.435
Nedre Glomma;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;August;-3,241;96,000;145546;150421;6.443;4.094
Nedre Glomma;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;August;1,391;96,000;60794;59960;30.198;19.187
Nedre Glomma;E+R+F+K;Yrkesdøgn;>= 16,0m;August;-4,544;96,000;83531;87507;8.055;5.118
Nedre Glomma;E+R+F+K;Helgedøgn;Alle;August;13,769;95,000;1231449;1082410;5.685;3.612
Nedre Glomma;E+R+F+K;Helgedøgn;< 5,6m;August;13,897;95,000;1169100;1026454;5.683;3.611
Nedre Glomma;E+R+F+K;Helgedøgn;>= 5,6m;August;11,457;95,000;62282;55880;6.010;3.819
Nedre Glomma;E+R+F+K;Helgedøgn;5,6m - 7,6m;August;16,978;95,000;23088;19737;7.320;4.651
