"point_id";"point_name";"from";"total_volume";"coverage";"easter_day";"period"
"80669V444288";"Brynsv v/Levre";"2021-03-29";6933;100;"Mandag";"2021"
"80669V444288";"Brynsv v/Levre";"2021-03-30";7593;100;"Tirsdag";"2021"
"80669V444288";"Brynsv v/Levre";"2021-03-31";6831;100;"Onsdag";"2021"
"80669V444288";"Brynsv v/Levre";"2021-04-01";3754;100;"Skjærtorsdag";"2021"
"80669V444288";"Brynsv v/Levre";"2021-04-02";3743;100;"Langfredag";"2021"
"80669V444288";"Brynsv v/Levre";"2021-04-03";4484;100;"Påskeaften";"2021"
"80669V444288";"Brynsv v/Levre";"2021-04-04";3887;100;"1. påskedag";"2021"
"80669V444288";"Brynsv v/Levre";"2021-04-05";4682;100;"2. påskedag";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-03-26";2762;100;"Fredag";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-03-27";1782;100;"Lørdag";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-03-28";1361;100;"Palmesøndag";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-03-29";2428;99,93;"Mandag";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-03-30";2532;100;"Tirsdag";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-03-31";2516;100;"Onsdag";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-04-01";1534;100;"Skjærtorsdag";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-04-02";1564;100;"Langfredag";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-04-03";1833;100;"Påskeaften";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-04-04";1469;100;"1. påskedag";"2021"
"81350V444302";"NORDRE BRAUTER";"2021-04-05";1583;100;"2. påskedag";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-03-26";49484;100;"Fredag";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-03-27";29036;100;"Lørdag";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-03-28";24467;100;"Palmesøndag";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-03-29";42146;100;"Mandag";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-03-30";44144;99,92;"Tirsdag";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-03-31";40000;100;"Onsdag";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-04-01";26066;100;"Skjærtorsdag";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-04-02";23651;100;"Langfredag";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-04-03";24176;100;"Påskeaften";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-04-04";29635;100;"1. påskedag";"2021"
"82177V625405";"Gaustad 1,2,3,4,5";"2021-04-05";31107;100;"2. påskedag";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-03-26";6585;100;"Fredag";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-03-27";4998;100;"Lørdag";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-03-28";3210;100;"Palmesøndag";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-03-29";5925;99,95;"Mandag";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-03-30";6343;100;"Tirsdag";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-03-31";6425;100;"Onsdag";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-04-01";3827;100;"Skjærtorsdag";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-04-02";3594;100;"Langfredag";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-04-03";4995;100;"Påskeaften";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-04-04";3307;100;"1. påskedag";"2021"
"84303V443695";"SAND ULLENSAKER";"2021-04-05";3738;100;"2. påskedag";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-03-26";6290;100;"Fredag";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-03-27";2672;100;"Lørdag";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-03-28";2351;100;"Palmesøndag";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-03-29";5467;100;"Mandag";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-03-30";5487;99,94;"Tirsdag";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-03-31";4960;100;"Onsdag";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-04-01";2338;100;"Skjærtorsdag";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-04-02";2243;100;"Langfredag";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-04-03";2733;100;"Påskeaften";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-04-04";3652;100;"1. påskedag";"2021"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2021-04-05";3492;100;"2. påskedag";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-03-26";16917;100;"Fredag";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-03-27";11787;100;"Lørdag";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-03-28";8445;100;"Palmesøndag";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-03-29";13923;99,97;"Mandag";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-03-30";14787;100;"Tirsdag";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-03-31";14768;100;"Onsdag";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-04-01";10434;100;"Skjærtorsdag";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-04-02";8266;100;"Langfredag";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-04-03";7809;100;"Påskeaften";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-04-04";7595;100;"1. påskedag";"2021"
"87161V2659404";"Granfosstunnelen Med Metrering";"2021-04-05";8682;100;"2. påskedag";"2021"
"88046V1874722";"FJERDINGBY";"2021-03-26";10689;100;"Fredag";"2021"
"88046V1874722";"FJERDINGBY";"2021-03-27";7174;100;"Lørdag";"2021"
"88046V1874722";"FJERDINGBY";"2021-03-28";5550;100;"Palmesøndag";"2021"
"88046V1874722";"FJERDINGBY";"2021-03-29";9205;100;"Mandag";"2021"
"88046V1874722";"FJERDINGBY";"2021-03-30";9718;100;"Tirsdag";"2021"
"88046V1874722";"FJERDINGBY";"2021-03-31";9021;100;"Onsdag";"2021"
"88046V1874722";"FJERDINGBY";"2021-04-01";6055;100;"Skjærtorsdag";"2021"
"88046V1874722";"FJERDINGBY";"2021-04-02";5823;100;"Langfredag";"2021"
"88046V1874722";"FJERDINGBY";"2021-04-03";6780;100;"Påskeaften";"2021"
"88046V1874722";"FJERDINGBY";"2021-04-04";6144;100;"1. påskedag";"2021"
"88046V1874722";"FJERDINGBY";"2021-04-05";6688;100;"2. påskedag";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-03-26";30741;100;"Fredag";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-03-27";17071;100;"Lørdag";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-03-28";14145;100;"Palmesøndag";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-03-29";27390;100;"Mandag";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-03-30";27489;100;"Tirsdag";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-03-31";25101;100;"Onsdag";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-04-01";15886;100;"Skjærtorsdag";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-04-02";14810;100;"Langfredag";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-04-03";15694;100;"Påskeaften";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-04-04";14745;100;"1. påskedag";"2021"
"88563V444277";"RÆLINGSTUNNELLEN";"2021-04-05";16618;100;"2. påskedag";"2021"
"89787V605343";"Slemdalsveien";"2021-03-26";10489;100;"Fredag";"2021"
"89787V605343";"Slemdalsveien";"2021-03-27";6553;100;"Lørdag";"2021"
"89787V605343";"Slemdalsveien";"2021-03-28";6301;100;"Palmesøndag";"2021"
"89787V605343";"Slemdalsveien";"2021-03-29";8184;100;"Mandag";"2021"
"89787V605343";"Slemdalsveien";"2021-03-30";8688;99,96;"Tirsdag";"2021"
"89787V605343";"Slemdalsveien";"2021-03-31";7530;100;"Onsdag";"2021"
"89787V605343";"Slemdalsveien";"2021-04-01";6173;100;"Skjærtorsdag";"2021"
"89787V605343";"Slemdalsveien";"2021-04-02";5439;100;"Langfredag";"2021"
"89787V605343";"Slemdalsveien";"2021-04-03";5457;100;"Påskeaften";"2021"
"89787V605343";"Slemdalsveien";"2021-04-04";6410;100;"1. påskedag";"2021"
"89787V605343";"Slemdalsveien";"2021-04-05";7951;100;"2. påskedag";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-03-26";7907;100;"Fredag";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-03-27";5135;100;"Lørdag";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-03-28";3694;100;"Palmesøndag";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-03-29";6293;99,95;"Mandag";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-03-30";6546;100;"Tirsdag";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-03-31";6180;100;"Onsdag";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-04-01";3319;100;"Skjærtorsdag";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-04-02";3116;100;"Langfredag";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-04-03";3988;100;"Påskeaften";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-04-04";4297;100;"1. påskedag";"2021"
"90390V443603";"BÆRUM RINGSTADBEKK";"2021-04-05";4900;100;"2. påskedag";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-03-26";4951;100;"Fredag";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-03-27";4154;100;"Lørdag";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-03-28";4414;100;"Palmesøndag";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-03-29";5227;100;"Mandag";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-03-30";6591;99,96;"Tirsdag";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-03-31";4794;100;"Onsdag";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-04-01";6077;100;"Skjærtorsdag";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-04-02";5356;100;"Langfredag";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-04-03";5438;100;"Påskeaften";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-04-04";4773;100;"1. påskedag";"2021"
"91761V625485";"Ljabrudiagonalen";"2021-04-05";4696;100;"2. påskedag";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-03-26";11926;100;"Fredag";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-03-27";6579;100;"Lørdag";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-03-28";4742;100;"Palmesøndag";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-03-29";10349;100;"Mandag";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-03-30";10686;100;"Tirsdag";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-03-31";9534;100;"Onsdag";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-04-01";4872;100;"Skjærtorsdag";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-04-02";4735;100;"Langfredag";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-04-03";5956;100;"Påskeaften";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-04-04";5127;100;"1. påskedag";"2021"
"98682V444320";"TARALDRUDVEIEN";"2021-04-05";6006;100;"2. påskedag";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-03-26";14263;100;"Fredag";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-03-27";8110;100;"Lørdag";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-03-28";5557;100;"Palmesøndag";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-03-29";12371;100;"Mandag";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-03-30";12648;99,94;"Tirsdag";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-03-31";12064;100;"Onsdag";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-04-01";6387;100;"Skjærtorsdag";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-04-02";5849;100;"Langfredag";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-04-03";7274;100;"Påskeaften";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-04-04";5772;100;"1. påskedag";"2021"
"99353V625530";"Ø.Akersvei 1,2";"2021-04-05";6412;100;"2. påskedag";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-03-26";13145;100;"Fredag";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-03-27";7379;100;"Lørdag";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-03-28";5183;100;"Palmesøndag";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-03-29";11288;100;"Mandag";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-03-30";11044;100;"Tirsdag";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-03-31";10237;100;"Onsdag";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-04-01";5065;100;"Skjærtorsdag";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-04-02";4482;100;"Langfredag";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-04-03";5253;100;"Påskeaften";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-04-04";4684;100;"1. påskedag";"2021"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2021-04-05";5992;100;"2. påskedag";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-03-26";7603;100;"Fredag";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-03-27";5556;100;"Lørdag";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-03-28";3973;100;"Palmesøndag";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-03-29";6823;100;"Mandag";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-03-30";7178;100;"Tirsdag";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-03-31";6949;100;"Onsdag";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-04-01";3792;100;"Skjærtorsdag";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-04-02";3977;100;"Langfredag";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-04-03";4856;100;"Påskeaften";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-04-04";3468;100;"1. påskedag";"2021"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2021-04-05";4090;100;"2. påskedag";"2021"
"02940V805615";"Nesttuntunnelen";"2021-03-26";22165;100;"Fredag";"2021"
"02940V805615";"Nesttuntunnelen";"2021-03-27";13869;100;"Lørdag";"2021"
"02940V805615";"Nesttuntunnelen";"2021-03-28";9478;100;"Palmesøndag";"2021"
"02940V805615";"Nesttuntunnelen";"2021-03-29";18176;100;"Mandag";"2021"
"02940V805615";"Nesttuntunnelen";"2021-03-30";18158;100;"Tirsdag";"2021"
"02940V805615";"Nesttuntunnelen";"2021-03-31";18220;100;"Onsdag";"2021"
"02940V805615";"Nesttuntunnelen";"2021-04-01";10872;100;"Skjærtorsdag";"2021"
"02940V805615";"Nesttuntunnelen";"2021-04-02";10114;100;"Langfredag";"2021"
"02940V805615";"Nesttuntunnelen";"2021-04-03";10832;100;"Påskeaften";"2021"
"02940V805615";"Nesttuntunnelen";"2021-04-04";11077;100;"1. påskedag";"2021"
"02940V805615";"Nesttuntunnelen";"2021-04-05";11371;100;"2. påskedag";"2021"
"03038V2403072";"SKJOLD";"2021-03-26";20416;100;"Fredag";"2021"
"03038V2403072";"SKJOLD";"2021-03-27";15453;100;"Lørdag";"2021"
"03038V2403072";"SKJOLD";"2021-03-28";13170;100;"Palmesøndag";"2021"
"03038V2403072";"SKJOLD";"2021-03-29";18544;100;"Mandag";"2021"
"03038V2403072";"SKJOLD";"2021-03-30";18397;100;"Tirsdag";"2021"
"03038V2403072";"SKJOLD";"2021-03-31";18080;100;"Onsdag";"2021"
"03038V2403072";"SKJOLD";"2021-04-01";9516;100;"Skjærtorsdag";"2021"
"03038V2403072";"SKJOLD";"2021-04-02";8743;100;"Langfredag";"2021"
"03038V2403072";"SKJOLD";"2021-04-03";11694;100;"Påskeaften";"2021"
"03038V2403072";"SKJOLD";"2021-04-04";9379;100;"1. påskedag";"2021"
"03038V2403072";"SKJOLD";"2021-04-05";10591;100;"2. påskedag";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-03-26";15142;100;"Fredag";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-03-27";10423;100;"Lørdag";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-03-28";7135;100;"Palmesøndag";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-03-29";14424;100;"Mandag";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-03-30";12701;100;"Tirsdag";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-03-31";15160;100;"Onsdag";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-04-01";8547;100;"Skjærtorsdag";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-04-02";8504;100;"Langfredag";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-04-03";9940;100;"Påskeaften";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-04-04";7673;100;"1. påskedag";"2021"
"04049V805680";"Knarvik - Isdalstø";"2021-04-05";7188;100;"2. påskedag";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-03-26";251;100;"Fredag";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-03-27";204;100;"Lørdag";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-03-28";163;100;"Palmesøndag";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-03-29";221;100;"Mandag";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-03-30";223;100;"Tirsdag";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-03-31";344;100;"Onsdag";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-04-01";261;100;"Skjærtorsdag";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-04-02";221;100;"Langfredag";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-04-03";180;100;"Påskeaften";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-04-04";124;100;"1. påskedag";"2021"
"04939V804763";"OSTERØY-TRENGEREID";"2021-04-05";113;100;"2. påskedag";"2021"
"11192V805709";"FJELL KIRKE";"2021-03-26";12350;100;"Fredag";"2021"
"11192V805709";"FJELL KIRKE";"2021-03-27";9133;100;"Lørdag";"2021"
"11192V805709";"FJELL KIRKE";"2021-03-28";6069;100;"Palmesøndag";"2021"
"11192V805709";"FJELL KIRKE";"2021-03-29";11334;100;"Mandag";"2021"
"11192V805709";"FJELL KIRKE";"2021-03-30";10926;100;"Tirsdag";"2021"
"11192V805709";"FJELL KIRKE";"2021-03-31";11660;100;"Onsdag";"2021"
"11192V805709";"FJELL KIRKE";"2021-04-01";7412;100;"Skjærtorsdag";"2021"
"11192V805709";"FJELL KIRKE";"2021-04-02";7280;100;"Langfredag";"2021"
"11192V805709";"FJELL KIRKE";"2021-04-03";8466;100;"Påskeaften";"2021"
"11192V805709";"FJELL KIRKE";"2021-04-04";5569;100;"1. påskedag";"2021"
"11192V805709";"FJELL KIRKE";"2021-04-05";5613;100;"2. påskedag";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-03-26";21668;100;"Fredag";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-03-27";14168;100;"Lørdag";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-03-28";10092;100;"Palmesøndag";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-03-29";19315;100;"Mandag";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-03-30";19042;100;"Tirsdag";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-03-31";18628;100;"Onsdag";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-04-01";10942;100;"Skjærtorsdag";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-04-02";10848;100;"Langfredag";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-04-03";12150;100;"Påskeaften";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-04-04";9851;100;"1. påskedag";"2021"
"13600V805722";"OLSVIKTUNNELEN";"2021-04-05";9772;100;"2. påskedag";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-03-26";7779;100;"Fredag";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-03-27";4736;100;"Lørdag";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-03-28";3574;100;"Palmesøndag";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-03-29";6810;100;"Mandag";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-03-30";6527;100;"Tirsdag";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-03-31";6507;100;"Onsdag";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-04-01";3726;100;"Skjærtorsdag";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-04-02";3557;100;"Langfredag";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-04-03";3804;100;"Påskeaften";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-04-04";3386;100;"1. påskedag";"2021"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2021-04-05";3801;100;"2. påskedag";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-03-26";5522;100;"Fredag";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-03-27";2988;100;"Lørdag";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-03-28";2624;100;"Palmesøndag";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-03-29";4288;100;"Mandag";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-03-30";4088;100;"Tirsdag";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-03-31";3733;100;"Onsdag";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-04-01";2349;100;"Skjærtorsdag";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-04-02";2319;100;"Langfredag";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-04-03";2531;100;"Påskeaften";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-04-04";2400;100;"1. påskedag";"2021"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2021-04-05";2679;100;"2. påskedag";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-03-26";10839;100;"Fredag";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-03-27";7270;100;"Lørdag";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-03-28";5182;100;"Palmesøndag";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-03-29";9101;100;"Mandag";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-03-30";8613;100;"Tirsdag";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-03-31";8383;100;"Onsdag";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-04-01";5396;100;"Skjærtorsdag";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-04-02";4942;100;"Langfredag";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-04-03";5548;100;"Påskeaften";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-04-04";4926;100;"1. påskedag";"2021"
"16849V805748";"NATLAND BOMSTASJON";"2021-04-05";5474;100;"2. påskedag";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-03-26";20257;100;"Fredag";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-03-27";15287;100;"Lørdag";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-03-28";9772;100;"Palmesøndag";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-03-29";18590;100;"Mandag";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-03-30";18185;100;"Tirsdag";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-03-31";17538;100;"Onsdag";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-04-01";8315;100;"Skjærtorsdag";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-04-02";7432;100;"Langfredag";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-04-03";10717;100;"Påskeaften";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-04-04";7478;100;"1. påskedag";"2021"
"16868V805119";"Lagunen - Troldhaugtunnelen og Sørås";"2021-04-05";9143;100;"2. påskedag";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-03-26";8536;100;"Fredag";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-03-27";4508;100;"Lørdag";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-03-28";3322;100;"Palmesøndag";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-03-29";6944;100;"Mandag";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-03-30";6686;100;"Tirsdag";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-03-31";6359;100;"Onsdag";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-04-01";3247;100;"Skjærtorsdag";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-04-02";2783;100;"Langfredag";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-04-03";3143;100;"Påskeaften";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-04-04";2904;100;"1. påskedag";"2021"
"17155V2518835";"Knappetunnelen nord, nordgående";"2021-04-05";3740;100;"2. påskedag";"2021"
"19367V1911018";"KNARVIK";"2021-03-26";17007;100;"Fredag";"2021"
"19367V1911018";"KNARVIK";"2021-03-27";12492;100;"Lørdag";"2021"
"19367V1911018";"KNARVIK";"2021-03-28";7322;100;"Palmesøndag";"2021"
