"trp_id";"year";"day_type";"coverage";"n_days";"n_days_of_year";"valid_length_volume";"valid_speed_volume";"adt";"standard_deviation";"standard_error"
"78019V2370741";2020;"WEEKEND";100;112;112;481;481;480;239;0
"44953V1885943";2020;"WEEKEND";100;112;112;7340;7340;7340;1077;0
"07937V1886018";2020;"WEEKEND";100;112;112;5483;5501;5520;903;0
"81009V805718";2020;"WEEKEND";99,98;112;112;4088;4094;4180;711;0
"00413V804938";2020;"WEEKEND";99,99;112;112;514;515;520;167;0
"86173V805748";2020;"WEEKEND";100;112;112;8458;8584;8720;2736;0
"86779V805748";2020;"WEEKEND";100;112;112;5000;5181;5300;1635;0
"68392V2574613";2020;"WEEKEND";100;112;112;8949;8954;8970;4513;0
"81885V2574569";2020;"WEEKEND";99,99;112;112;9832;9832;9840;4485;0
"73916V805421";2020;"WEEKEND";88,39;99;112;3857;3857;3860;1071;36,84
"07156V971848";2020;"WEEKEND";8,04;9;112;3075;3077;4890;892;286,42
"03038V2403072";2020;"WEEKEND";99,99;112;112;12845;12849;12860;2423;0
"15511V805138";2020;"WEEKEND";100;112;112;8284;8286;8300;1492;0
"63829V805140";2020;"WEEKEND";100;112;112;4054;4054;4050;610;0
"97150V2368685";2020;"WEEKEND";100;112;112;3801;3802;3800;875;0
"57211V805408";2020;"WEEKEND";100;112;112;949;951;950;1402;0
"27019V805142";2020;"WEEKEND";100;112;112;4817;4820;4820;740;0
"89130V805017";2020;"WEEKEND";73,15;82;112;658;659;660;91;5,22
"57064V805714";2020;"WEEKEND";99,94;112;112;564;564;560;136;0
"40830V805015";2020;"WEEKEND";99,94;112;112;853;853;850;235;0
"33729V805012";2020;"WEEKEND";99,96;112;112;3528;3529;3530;602;0
"12515V805011";2020;"WEEKEND";99,96;112;112;1618;1618;1620;331;0
"16849V805748";2020;"WEEKEND";100;112;112;6555;6555;6560;929;0
"26420V805748";2020;"WEEKEND";70,54;79;112;7623;7623;7620;1249;76,62
"71258V805748";2020;"WEEKEND";100;112;112;2533;2542;3720;618;0
"72220V805744";2020;"WEEKEND";87,5;98;112;4066;4078;6120;1258;45,13
"20642V805115";2020;"WEEKEND";100;112;112;6507;6507;6510;1320;0
"96132V805116";2020;"WEEKEND";70,54;79;112;9911;9912;9920;1729;106,07
"34985V971851";2020;"WEEKEND";99,11;111;112;442;447;800;164;1,48
"10763V384339";2020;"WEEKEND";98,21;110;112;5687;5698;5860;2036;26,06
"17157V384339";2020;"WEEKEND";98,21;110;112;4660;4661;4660;832;10,65
"07608V384566";2020;"WEEKEND";50,89;57;112;1187;1225;2370;629;58,65
"13943V384566";2020;"WEEKEND";63,39;71;112;2517;2518;2520;505;36,42
"97916V384144";2020;"WEEKEND";5,36;6;112;202;202;320;33;13,17
"17956V2417517";2020;"WEEKEND";100;112;112;661;661;660;169;0
"83313V384154";2020;"WEEKEND";22,32;25;112;872;872;870;219;38,78
"35485V384501";2020;"WEEKEND";63,39;71;112;120;120;130;102;7,36
"51694V384545";2020;"WEEKEND";100;112;112;552;552;550;204;0
"05746V2353431";2020;"WEEKEND";100;112;112;357;357;360;167;0
"58322V384177";2020;"WEEKEND";100;112;112;344;344;340;179;0
"57172V1717667";2020;"WEEKEND";100;112;112;1688;1688;1690;440;0
"15795V249597";2020;"WEEKEND";100;112;112;859;864;1260;886;0
"02406V249598";2020;"WEEKEND";100;112;112;1287;1287;1290;905;0
"41501V249599";2020;"WEEKEND";61,61;69;112;2153;2153;2150;866;64,89
"96108V249029";2020;"WEEKEND";100;112;112;2054;2061;2090;719;0
"25819V2511481";2020;"WEEKEND";100;112;112;2682;2683;2680;850;0
"09784V249609";2020;"WEEKEND";91,06;102;112;3145;3145;3140;551;16,38
"46101V249040";2020;"WEEKEND";99,1;111;112;1870;1874;2780;516;4,65
"90158V249040";2020;"WEEKEND";100;112;112;2860;2870;4260;832;0
"00333V249043";2020;"WEEKEND";100;112;112;249;259;260;185;0
"38999V249046";2020;"WEEKEND";99,93;112;112;720;720;720;290;0
"75719V249047";2020;"WEEKEND";100;112;112;1706;1711;2420;478;0
"97129V249051";2020;"WEEKEND";99,11;111;112;453;456;720;469;4,23
"33685V3109883";2020;"WEEKEND";100;112;112;4562;4563;4600;1037;0
"32426V249052";2020;"WEEKEND";95,54;107;112;4861;4863;4870;1145;23,49
"84978V249052";2020;"WEEKEND";99,1;111;112;2519;2522;3760;950;8,56
"00311V249059";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"76956V249059";2020;"WEEKEND";100;112;112;1929;1929;1930;373;0
"22203V249614";2020;"WEEKEND";98,95;112;112;1611;1614;2320;392;0
"66320V249614";2020;"WEEKEND";99,08;111;112;732;733;1100;231;2,08
"44260V249616";2020;"WEEKEND";100;112;112;232;232;230;141;0
"92418V249617";2020;"WEEKEND";100;112;112;186;186;190;125;0
"85473V249618";2020;"WEEKEND";99,96;112;112;564;564;560;266;0
"79935V249070";2020;"WEEKEND";100;112;112;895;895;900;353;0
"22958V2216061";2020;"WEEKEND";100;112;112;4617;4617;4620;1052;0
"92599V249619";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"93371V249619";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"14804V249072";2020;"WEEKEND";99,97;112;112;1360;1360;1360;313;0
"85000V249072";2020;"WEEKEND";99,99;112;112;1490;1495;2250;421;0
"76848V249075";2020;"WEEKEND";96,43;108;112;8111;8112;8120;2727;49,81
"80351V249076";2020;"WEEKEND";100;112;112;3219;3219;3220;798;0
"94272V249076";2020;"WEEKEND";100;112;112;4119;4126;6420;1261;0
"86891V1791238";2020;"WEEKEND";100;112;112;2414;2415;2420;484;0
"80415V249077";2020;"WEEKEND";100;112;112;1803;1803;1800;331;0
"82442V249077";2020;"WEEKEND";100;112;112;986;987;990;203;0
"12142V249624";2020;"WEEKEND";100;112;112;4261;4261;4260;851;0
"55183V249624";2020;"WEEKEND";100;112;112;3066;3074;4490;898;0
"66745V249624";2020;"WEEKEND";99,99;112;112;1288;1288;1290;275;0
"41770V249626";2020;"WEEKEND";94,64;106;112;1352;1352;1350;437;9,87
"12393V249627";2020;"WEEKEND";99,9;112;112;2526;2526;2530;538;0
"85077V249627";2020;"WEEKEND";98,21;110;112;1714;1714;1710;402;5,14
"71574V249086";2020;"WEEKEND";100;112;112;654;655;660;158;0
"81477V249074";2020;"WEEKEND";1,79;2;112;2124;2124;2120;294;206,95
"85638V249090";2020;"WEEKEND";100;112;112;1041;1041;1040;253;0
"24274V249095";2020;"WEEKEND";88,39;99;112;268;270;450;201;6,91
"93984V249097";2020;"WEEKEND";98,17;110;112;342;343;540;155;1,98
"79417V249636";2020;"WEEKEND";100;112;112;503;504;840;307;0
"79813V249638";2020;"WEEKEND";84,81;95;112;1213;1213;1210;328;13,17
"65635V249639";2020;"WEEKEND";99,11;111;112;549;552;840;254;2,29
"56861V249640";2020;"WEEKEND";100;112;112;651;651;650;249;0
"18687V249109";2020;"WEEKEND";99,11;111;112;652;655;940;277;2,5
"21530V249641";2020;"WEEKEND";100;112;112;710;710;710;253;0
"77749V249641";2020;"WEEKEND";100;112;112;375;377;570;214;0
"09648V249643";2020;"WEEKEND";29,46;33;112;619;619;630;184;27,02
"63446V249644";2020;"WEEKEND";97,32;109;112;939;939;940;288;4,54
"64341V249644";2020;"WEEKEND";97,32;109;112;543;544;540;160;2,52
"01036V72288";2020;"WEEKEND";100;112;112;1306;1306;1310;475;0
"00805V72292";2020;"WEEKEND";100;112;112;1217;1220;1970;484;0
"22726V72831";2020;"WEEKEND";99,11;111;112;1026;1030;1550;602;5,42
"40541V72295";2020;"WEEKEND";100;112;112;997;998;1000;456;0
"19008V578644";2020;"WEEKEND";99,96;112;112;2074;2086;3120;690;0
"07034V72302";2020;"WEEKEND";100;112;112;1838;1838;1840;571;0
"70446V72833";2020;"WEEKEND";100;112;112;2207;2207;2210;565;0
"38212V72305";2020;"WEEKEND";100;112;112;763;763;760;415;0
"95329V72309";2020;"WEEKEND";91,96;103;112;118;118;120;133;3,73
"97411V72313";2020;"WEEKEND";100;112;112;1820;1820;1820;445;0
"93600V72317";2020;"WEEKEND";100;112;112;681;685;1110;341;0
"43051V72322";2020;"WEEKEND";99,11;111;112;693;696;1350;245;2,21
"48709V72837";2020;"WEEKEND";62,5;70;112;1229;1229;1410;417;30,66
"82388V72346";2020;"WEEKEND";100;112;112;1863;1863;1860;910;0
"72633V2059185";2020;"WEEKEND";40,16;45;112;1473;1476;1830;707;81,88
"77194V72348";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"27130V72849";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"13086V72353";2020;"WEEKEND";97,32;109;112;1101;1104;1460;416;6,55
"04211V1677432";2020;"WEEKEND";100;112;112;4117;4127;4150;843;0
"16124V72854";2020;"WEEKEND";94,64;106;112;1590;1590;1590;639;14,43
"07599V2390266";2020;"WEEKEND";100;112;112;1677;1677;1680;613;0
"16211V2390266";2020;"WEEKEND";100;112;112;1268;1268;1270;586;0
"97115V2506512";2020;"WEEKEND";5,36;6;112;779;780;850;174;69,42
"39384V2506519";2020;"WEEKEND";5,36;6;112;900;902;960;177;70,61
"54551V72859";2020;"WEEKEND";100;112;112;1166;1166;1170;460;0
"94360V72364";2020;"WEEKEND";66,96;75;112;417;417;420;176;11,73
"99542V578134";2020;"WEEKEND";38,39;43;112;159;159;470;145;17,43
"72222V2055160";2020;"WEEKEND";100;112;112;850;850;850;205;0
"12374V2390267";2020;"WEEKEND";100;112;112;496;498;500;130;0
"26149V72856";2020;"WEEKEND";5,36;6;112;407;407;430;93;37,1
"42194V2506518";2020;"WEEKEND";5,36;6;112;1685;1685;1710;857;341,9
"41375V578138";2020;"WEEKEND";4,46;5;112;167;168;310;72;31,61
"40372V578138";2020;"WEEKEND";4,46;5;112;61;61;120;25;10,98
"01163V2797857";2020;"WEEKEND";90,18;101;112;768;770;770;357;11,18
"00918V578141";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"01622V578649";2020;"WEEKEND";100;112;112;1609;1609;1610;485;0
"74001V578650";2020;"WEEKEND";96,43;108;112;1656;1657;1660;580;10,59
"74706V578650";2020;"WEEKEND";96,43;108;112;1177;1177;1180;457;8,35
"07869V578651";2020;"WEEKEND";83,04;93;112;1158;1163;1940;394;16,9
"14220V578146";2020;"WEEKEND";100;112;112;550;550;550;190;0
"56506V578147";2020;"WEEKEND";38,39;43;112;347;350;530;108;12,99
"06536V578655";2020;"WEEKEND";85,71;96;112;3233;3233;3230;796;30,84
"02967V578659";2020;"WEEKEND";100;112;112;646;649;1080;217;0
"16557V1900355";2020;"WEEKEND";11,61;13;112;399;401;840;411;107,65
"98403V578166";2020;"WEEKEND";100;112;112;1386;1386;1390;324;0
"02970V578168";2020;"WEEKEND";40,18;45;112;1059;1063;1620;338;39,15
"07380V578168";2020;"WEEKEND";40,18;45;112;1286;1289;2040;390;45,17
"00885V578661";2020;"WEEKEND";91,94;103;112;5263;5264;5260;1207;33,86
"18468V578661";2020;"WEEKEND";100;112;112;3797;3797;3800;774;0
"97498V578170";2020;"WEEKEND";99,96;112;112;268;269;470;126;0
"12012V578177";2020;"WEEKEND";100;112;112;1961;1961;1960;401;0
"11961V578177";2020;"WEEKEND";81,25;91;112;1983;1983;2030;371;16,92
"14428V578666";2020;"WEEKEND";96,43;108;112;229;229;390;163;2,98
"89589V578667";2020;"WEEKEND";100;112;112;493;493;500;156;0
"93561V578187";2020;"WEEKEND";100;112;112;22;22;40;24;0
"23871V578670";2020;"WEEKEND";4,46;5;112;318;318;470;123;54,01
"24966V578670";2020;"WEEKEND";4,46;5;112;351;352;560;146;64,11
"69505V1996592";2020;"WEEKEND";49,07;55;112;385;385;680;112;10,82
"03059V1825902";2020;"WEEKEND";98,21;110;112;1784;1789;2900;986;12,62
"73691V578198";2020;"WEEKEND";100;112;112;2989;2994;4310;1250;0
"05205V578199";2020;"WEEKEND";100;112;112;3405;3412;5540;1362;0
"60878V1996599";2020;"WEEKEND";49,07;55;112;1234;1236;1830;300;28,99
"91593V1996599";2020;"WEEKEND";49,07;55;112;777;779;1200;319;30,82
"99657V578673";2020;"WEEKEND";99,09;111;112;584;585;580;191;1,72
"42920V578202";2020;"WEEKEND";49,11;55;112;179;179;180;115;11,11
"57627V578676";2020;"WEEKEND";88,39;99;112;591;592;600;118;4,06
"58526V578676";2020;"WEEKEND";88,39;99;112;741;742;750;156;5,37
"00393V578679";2020;"WEEKEND";100;112;112;339;340;580;175;0
"22326V578680";2020;"WEEKEND";44,64;50;112;346;347;530;139;14,69
"65546V578680";2020;"WEEKEND";99,97;112;112;626;627;940;242;0
"32939V578683";2020;"WEEKEND";100;112;112;2103;2103;2110;475;0
"79624V578683";2020;"WEEKEND";86,61;97;112;413;414;670;190;7,09
"10934V578686";2020;"WEEKEND";100;112;112;252;253;450;118;0
"95842V578214";2020;"WEEKEND";99,99;112;112;102;103;180;71;0
"77520V578218";2020;"WEEKEND";100;112;112;142;142;140;54;0
"98823V578220";2020;"WEEKEND";54,46;61;112;122;122;210;54;4,69
"33053V578221";2020;"WEEKEND";90,17;101;112;3465;3465;3460;592;18,54
"00689V578688";2020;"WEEKEND";100;112;112;841;844;850;329;0
"00892V578228";2020;"WEEKEND";87,38;98;112;138;139;240;54;1,94
"49713V885513";2020;"WEEKEND";100;112;112;962;962;960;186;0
"47447V72878";2020;"WEEKEND";100;112;112;594;594;590;301;0
"28557V885348";2020;"WEEKEND";92,85;104;112;48;73;250;90;2,37
"69547V885213";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"19639V885215";2020;"WEEKEND";99,05;111;112;1256;1258;1280;568;5,12
"41129V885351";2020;"WEEKEND";100;112;112;187;189;300;179;0
"02460V886024";2020;"WEEKEND";99,98;112;112;754;755;760;308;0
"02722V886026";2020;"WEEKEND";99,98;112;112;301;302;300;78;0
"92089V885353";2020;"WEEKEND";99,95;112;112;1044;1045;1050;383;0
"77335V886028";2020;"WEEKEND";99,93;112;112;956;957;960;698;0
"11593V886029";2020;"WEEKEND";45,53;51;112;913;915;1380;275;28,55
"10763V885364";2020;"WEEKEND";99,1;111;112;1881;1885;2630;644;5,8
"45892V886032";2020;"WEEKEND";100;112;112;1058;1058;1060;376;0
"26812V1126328";2020;"WEEKEND";100;112;112;527;527;530;170;0
"08422V886041";2020;"WEEKEND";52,68;59;112;6460;6473;6500;920;82,76
"82888V886041";2020;"WEEKEND";21,43;24;112;1320;1320;1320;231;41,98
"62981V885408";2020;"WEEKEND";100;112;112;541;542;540;256;0
"95767V886043";2020;"WEEKEND";44,64;50;112;428;430;680;238;25,16
"24546V1126310";2020;"WEEKEND";100;112;112;3320;3320;3320;464;0
"59632V1126311";2020;"WEEKEND";99,97;112;112;1172;1173;1170;255;0
"04933V1125880";2020;"WEEKEND";90,18;101;112;377;378;590;201;6,3
"01154V1126338";2020;"WEEKEND";100;112;112;1499;1500;1500;362;0
"98487V2057940";2020;"WEEKEND";100;112;112;606;606;610;215;0
"92719V1125906";2020;"WEEKEND";92,86;104;112;1791;1796;2580;627;16,51
"01671V1125911";2020;"WEEKEND";100;112;112;2048;2048;2050;525;0
"79743V1125914";2020;"WEEKEND";72,32;81;112;14100;14101;14110;2839;166,7
"80998V1125915";2020;"WEEKEND";96,42;108;112;6457;6473;6690;1514;27,66
"05293V1125916";2020;"WEEKEND";96,43;108;112;3363;3363;3360;893;16,31
"71291V1125935";2020;"WEEKEND";100;112;112;5597;5597;5600;1586;0
"52043V1664653";2020;"WEEKEND";100;112;112;10215;10215;10220;2734;0
"49212V1126027";2020;"WEEKEND";100;112;112;9029;9036;9110;1650;0
"02636V1125920";2020;"WEEKEND";80,36;90;112;12475;12475;12480;2644;124,08
"62639V2268190";2020;"WEEKEND";78,57;88;112;10202;10202;10200;2267;112,37
"54570V1126345";2020;"WEEKEND";100;112;112;3531;3532;3530;1117;0
"30278V1126346";2020;"WEEKEND";100;112;112;269;269;270;245;0
"03836V1125958";2020;"WEEKEND";94,64;106;112;4676;4676;4680;937;21,16
"95741V1125961";2020;"WEEKEND";100;112;112;666;666;670;218;0
"13980V1126353";2020;"WEEKEND";100;112;112;7496;7496;7500;1329;0
"11908V1125977";2020;"WEEKEND";94,64;106;112;523;523;520;161;3,64
"00312V1125978";2020;"WEEKEND";NA;NA;NA;NA;NA;NA;NA;NA
"86188V2030844";2020;"WEEKEND";100;112;112;1067;1068;1070;290;0
"64488V930454";2020;"WEEKEND";100;112;112;4242;4242;4240;901;0
"00542V930372";2020;"WEEKEND";100;112;112;291;292;290;124;0
"77674V930637";2020;"WEEKEND";100;112;112;110;111;170;71;0
"52209V971422";2020;"WEEKEND";100;112;112;313;314;510;98;0
"92157V1220127";2020;"WEEKEND";98,21;110;112;108;109;110;73;0,93
"89712V930408";2020;"WEEKEND";100;112;112;195;195;200;98;0
"54128V930419";2020;"WEEKEND";100;112;112;153;153;150;82;0
"29430V930650";2020;"WEEKEND";100;112;112;184;184;190;97;0
"04823V930651";2020;"WEEKEND";100;112;112;149;149;150;96;0
"85579V930653";2020;"WEEKEND";100;112;112;2045;2045;2050;344;0
"53529V930655";2020;"WEEKEND";99,97;112;112;206;212;220;110;0
"99312V930442";2020;"WEEKEND";99,11;111;112;181;182;280;296;2,67
"17937V578125";2020;"WEEKEND";100;112;112;7351;7352;7350;1534;0
"79722V971837";2020;"WEEKEND";95,54;107;112;1556;1564;2940;600;12,31
"35530V971496";2020;"WEEKEND";98,21;110;112;352;352;740;97;1,24
"63209V971634";2020;"WEEKEND";100;112;112;694;697;1110;219;0
"56036V971658";2020;"WEEKEND";100;112;112;174;174;180;46;0
"00782V443727";2020;"WEEKEND";100;112;112;3240;3252;5340;1223;0
"88855V444314";2020;"WEEKEND";94,64;106;112;1210;1222;2570;616;13,91
"00754V443728";2020;"WEEKEND";100;112;112;3585;3590;5640;3222;0
"14487V2479113";2020;"WEEKEND";95,54;107;112;4039;4048;7400;2408;49,41
"45162V443741";2020;"WEEKEND";96,43;108;112;667;670;1130;255;4,66
"98981V443748";2020;"WEEKEND";66,92;75;112;3525;3536;5790;704;46,93
"18619V2688405";2020;"WEEKEND";100;112;112;3383;3390;5160;1156;0
"82101V443758";2020;"WEEKEND";99,99;112;112;1288;1297;2270;625;0
"93854V443786";2020;"WEEKEND";24,11;27;112;498;504;1010;300;50,52
"99412V443782";2020;"WEEKEND";87,5;98;112;666;674;1340;1331;47,75
"98682V444320";2020;"WEEKEND";92,86;104;112;3403;3407;6910;1438;37,86
"57391V443788";2020;"WEEKEND";95,54;107;112;1630;1636;2970;794;16,29
"11693V443793";2020;"WEEKEND";99,99;112;112;5603;5607;5630;2570;0
"44395V443794";2020;"WEEKEND";100;112;112;4479;4479;4480;1679;0
"27673V443867";2020;"WEEKEND";74,11;83;112;5698;5713;10600;2968;166,52
"43379V443819";2020;"WEEKEND";100;112;112;3205;3216;6440;1039;0
"18674V443880";2020;"WEEKEND";100;112;112;4530;4530;4530;932;0
"87255V443880";2020;"WEEKEND";100;112;112;3067;3068;3070;680;0
"68289V443882";2020;"WEEKEND";99,11;111;112;8869;8884;12770;2188;19,71
"61592V443890";2020;"WEEKEND";100;112;112;4884;4891;7510;1334;0
"38645V181031";2020;"WEEKEND";100;112;112;5814;5814;5820;1909;0
"93617V444043";2020;"WEEKEND";100;112;112;8007;8007;8010;1697;0
"41100V444019";2020;"WEEKEND";98,21;110;112;5503;5503;5500;1127;14,42
"84069V444048";2020;"WEEKEND";100;112;112;2968;2969;2970;754;0
"99308V444048";2020;"WEEKEND";100;112;112;5956;5964;10340;2640;0
"72355V444049";2020;"WEEKEND";100;112;112;8201;8202;8200;2318;0
"33547V444051";2020;"WEEKEND";100;112;112;6700;6700;6700;1757;0
"28965V443982";2020;"WEEKEND";100;112;112;11212;11220;11230;3463;0
"10503V443986";2020;"WEEKEND";100;112;112;4230;4230;4230;834;0
"93232V444346";2020;"WEEKEND";97,32;109;112;3377;3380;5410;2133;33,59
"39282V444350";2020;"WEEKEND";99,96;112;112;3358;3358;3360;836;0
"45216V444012";2020;"WEEKEND";100;112;112;6954;6954;6960;2026;0
"10349V444025";2020;"WEEKEND";100;112;112;6856;6856;6860;1195;0
"78233V444025";2020;"WEEKEND";34,37;39;112;804;807;1180;209;27,14
"48451V444033";2020;"WEEKEND";100;112;112;3212;3212;3210;611;0
"16339V444237";2020;"WEEKEND";100;112;112;564;564;560;100;0
"17544V1787893";2020;"WEEKEND";100;112;112;6607;6608;6610;3585;0
"99296V1811761";2020;"WEEKEND";100;112;112;1702;1707;2660;595;0
"14354V444104";2020;"WEEKEND";100;112;112;6451;6451;6450;1324;0
"39427V444105";2020;"WEEKEND";89,29;100;112;6745;6745;6740;1166;38,34
"33545V1219589";2020;"WEEKEND";100;112;112;1862;1862;1860;383;0
"94909V444072";2020;"WEEKEND";100;112;112;2868;2868;2870;468;0
"84228V444357";2020;"WEEKEND";100;112;112;725;728;1200;213;0
"37830V443804";2020;"WEEKEND";100;112;112;1865;1866;3000;586;0
"81441V443814";2020;"WEEKEND";100;112;112;2991;2997;4230;1065;0
"42011V443823";2020;"WEEKEND";99,99;112;112;6274;6274;6280;1233;0
"71081V443831";2020;"WEEKEND";100;112;112;5023;5024;5020;1128;0
"47719V443837";2020;"WEEKEND";100;112;112;2040;2043;3240;674;0
"51938V443842";2020;"WEEKEND";97,32;109;112;1654;1658;3420;1100;17,32
"99999V444329";2020;"WEEKEND";99,11;111;112;276;277;970;406;3,66
"67150V3160435";2020;"WEEKEND";63,39;71;112;6339;6339;6340;1347;97,16
"03414V704757";2020;"WEEKEND";100;112;112;757;758;760;174;0
"21087V704776";2020;"WEEKEND";100;112;112;459;461;760;394;0
"24168V704792";2020;"WEEKEND";100;112;112;849;849;850;308;0
"76967V2523547";2020;"WEEKEND";100;112;112;4690;4690;4690;1530;0
"08325V705282";2020;"WEEKEND";100;112;112;1979;1983;1990;501;0
"23294V705289";2020;"WEEKEND";100;112;112;1955;1955;1960;399;0
"47738V704809";2020;"WEEKEND";61,61;69;112;1396;1398;2400;858;64,29
"25478V2389482";2020;"WEEKEND";97,29;109;112;4327;4334;7550;1765;27,79
"59844V704830";2020;"WEEKEND";100;112;112;3964;3969;5510;2064;0
"48950V704785";2020;"WEEKEND";100;112;112;742;742;740;225;0
"07068V704846";2020;"WEEKEND";100;112;112;1983;1983;1980;369;0
"35874V704871";2020;"WEEKEND";100;112;112;1267;1268;1270;221;0
"00574V705301";2020;"WEEKEND";100;112;112;3277;3280;3280;767;0
"88584V704881";2020;"WEEKEND";100;112;112;2946;2947;2950;592;0
"74636V704882";2020;"WEEKEND";99,11;111;112;1878;1880;3070;513;4,62
"84832V705305";2020;"WEEKEND";49,11;55;112;1294;1294;1300;402;38,84
"88768V705253";2020;"WEEKEND";69,64;78;112;220;221;350;141;8,84
"17089V1201931";2020;"WEEKEND";88,39;99;112;1313;1314;1320;262;9,01
"06956V705308";2020;"WEEKEND";100;112;112;720;720;720;166;0
"81328V704931";2020;"WEEKEND";99,11;111;112;682;682;680;132;1,19
"41117V704957";2020;"WEEKEND";100;112;112;630;630;630;150;0
"69306V704961";2020;"WEEKEND";100;112;112;756;759;1260;288;0
"09259V704963";2020;"WEEKEND";100;112;112;877;877;880;177;0
"78804V704966";2020;"WEEKEND";99,11;111;112;382;383;670;485;4,37
"91162V705322";2020;"WEEKEND";52,68;59;112;817;818;820;202;18,17
"02688V704997";2020;"WEEKEND";100;112;112;610;611;610;118;0
"27544V705001";2020;"WEEKEND";100;112;112;465;465;470;99;0
"21527V705332";2020;"WEEKEND";71,43;80;112;656;656;660;139;8,34
"94574V705018";2020;"WEEKEND";100;112;112;564;564;560;120;0
"07088V705334";2020;"WEEKEND";100;112;112;475;475;480;115;0
"31276V705334";2020;"WEEKEND";94,23;107;112;762;762;760;168;3,45
"01655V704708";2020;"WEEKEND";73,21;82;112;964;964;960;182;10,45
"64971V705029";2020;"WEEKEND";100;112;112;563;564;570;129;0
"10396V705039";2020;"WEEKEND";100;112;112;960;960;960;219;0
"57114V705039";2020;"WEEKEND";66,96;75;112;747;747;750;180;12
"01436V705040";2020;"WEEKEND";100;112;112;796;797;800;159;0
"05550V705344";2020;"WEEKEND";100;112;112;800;800;800;306;0
"52702V705056";2020;"WEEKEND";67,86;76;112;479;479;480;73;4,77
"07057V705058";2020;"WEEKEND";100;112;112;1031;1031;1030;509;0
"87013V705063";2020;"WEEKEND";100;112;112;3412;3413;3420;989;0
"30219V705067";2020;"WEEKEND";100;112;112;519;520;520;129;0
"20135V705347";2020;"WEEKEND";91,07;102;112;431;432;440;159;4,73
"63512V705075";2020;"WEEKEND";100;112;112;2520;2520;2520;985;0
"14158V705081";2020;"WEEKEND";78,57;88;112;238;238;240;314;15,56
"11440V705362";2020;"WEEKEND";38,38;43;112;1201;1201;1200;191;22,96
"02377V705363";2020;"WEEKEND";100;112;112;845;845;840;221;0
"09747V705130";2020;"WEEKEND";100;112;112;1216;1222;1230;356;0
"94231V705137";2020;"WEEKEND";100;112;112;807;807;810;179;0
"20176V705149";2020;"WEEKEND";100;112;112;362;362;360;91;0
"02602V705157";2020;"WEEKEND";100;112;112;534;535;540;137;0
"18022V1060220";2020;"WEEKEND";100;112;112;529;536;800;254;0
"64266V1060221";2020;"WEEKEND";100;112;112;465;471;740;221;0
"04209V1060223";2020;"WEEKEND";95,54;107;112;894;901;1360;303;6,22
"57131V1060223";2020;"WEEKEND";100;112;112;460;462;1050;259;0
"63940V1201937";2020;"WEEKEND";68,75;77;112;226;226;230;79;5,06
"27549V1060261";2020;"WEEKEND";100;112;112;470;473;900;177;0
"19572V1060262";2020;"WEEKEND";100;112;112;1048;1052;1640;343;0
"71621V1060270";2020;"WEEKEND";100;112;112;431;431;430;118;0
"70520V1060274";2020;"WEEKEND";100;112;112;1005;1007;1010;210;0
"02637V1060053";2020;"WEEKEND";73,21;82;112;2004;2010;3080;576;33,07
"51118V1060054";2020;"WEEKEND";49,04;55;112;1495;1501;2200;380;36,72
"85679V1060055";2020;"WEEKEND";66,96;75;112;3873;3874;3870;859;57,27
"68607V1060327";2020;"WEEKEND";100;112;112;5075;5075;5080;1002;0
"97181V1060277";2020;"WEEKEND";100;112;112;744;747;1260;261;0
"01016V1060713";2020;"WEEKEND";100;112;112;800;806;1310;331;0
"82010V1060713";2020;"WEEKEND";100;112;112;5017;5017;5020;1056;0
"00000V2416679";2020;"WEEKEND";100;112;112;6422;6422;6420;1954;0
"63707V1669062";2020;"WEEKEND";94,64;106;112;277;280;440;83;1,87
"92445V1060302";2020;"WEEKEND";71,43;80;112;1512;1519;3070;484;29,05
"43689V2467969";2020;"WEEKEND";100;112;112;1285;1285;1280;281;0
"72510V1060728";2020;"WEEKEND";100;112;112;164;166;520;129;0
"86840V1060355";2020;"WEEKEND";91,96;103;112;824;828;1340;460;12,91
"07788V1060367";2020;"WEEKEND";99,11;111;112;245;246;620;167;1,5
"63852V1060382";2020;"WEEKEND";100;112;112;411;412;630;299;0
"19703V1060383";2020;"WEEKEND";100;112;112;347;348;620;177;0
"12878V1060736";2020;"WEEKEND";78,57;88;112;214;215;350;160;7,93
"82976V1060642";2020;"WEEKEND";100;112;112;182;182;180;88;0
"12167V1060414";2020;"WEEKEND";100;112;112;1673;1676;2780;638;0
"81750V1060414";2020;"WEEKEND";99,11;111;112;548;549;930;338;3,05
"46960V1060417";2020;"WEEKEND";100;112;112;1539;1544;3510;772;0
"89367V1060739";2020;"WEEKEND";46,43;52;112;838;838;840;300;30,59
"96907V1060419";2020;"WEEKEND";100;112;112;560;563;860;170;0
"69053V1060617";2020;"WEEKEND";100;112;112;176;176;180;65;0
