"point_id";"point_name";"from";"total_volume";"coverage";"easter_day";"period"
"80669V444288";"Brynsv v/Levre";"2020-04-13";4753;100;"2. påskedag";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-03";2284;100;"Fredag";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-04";1871;100;"Lørdag";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-05";1096;100;"Palmesøndag";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-06";2462;100;"Mandag";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-07";2451;100;"Tirsdag";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-08";2394;100;"Onsdag";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-09";1493;100;"Skjærtorsdag";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-10";1572;100;"Langfredag";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-11";1737;100;"Påskeaften";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-12";1362;100;"1. påskedag";"2020"
"81350V444302";"NORDRE BRAUTER";"2020-04-13";1338;100;"2. påskedag";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-03";39314;100;"Fredag";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-04";26393;100;"Lørdag";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-05";19881;100;"Palmesøndag";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-06";40311;100;"Mandag";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-07";40550;100;"Tirsdag";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-08";39465;99,88;"Onsdag";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-09";30191;100;"Skjærtorsdag";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-10";29356;100;"Langfredag";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-11";24991;100;"Påskeaften";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-12";26044;100;"1. påskedag";"2020"
"82177V625405";"Gaustad 1,2,3,4,5";"2020-04-13";25920;100;"2. påskedag";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-03";5557;100;"Fredag";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-04";5050;100;"Lørdag";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-05";2641;100;"Palmesøndag";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-06";5919;100;"Mandag";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-07";6057;100;"Tirsdag";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-08";6661;100;"Onsdag";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-09";3197;100;"Skjærtorsdag";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-10";3510;100;"Langfredag";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-11";5023;100;"Påskeaften";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-12";2977;100;"1. påskedag";"2020"
"84303V443695";"SAND ULLENSAKER";"2020-04-13";3150;100;"2. påskedag";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-03";9539;100;"Fredag";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-04";8240;100;"Lørdag";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-05";4943;100;"Palmesøndag";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-06";9975;100;"Mandag";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-07";10684;100;"Tirsdag";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-08";10367;100;"Onsdag";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-09";6010;100;"Skjærtorsdag";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-10";5816;100;"Langfredag";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-11";7529;100;"Påskeaften";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-12";5612;100;"1. påskedag";"2020"
"84851V605851";"Østensjøveien v/Østensjø Skole";"2020-04-13";5810;100;"2. påskedag";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-03";5011;100;"Fredag";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-04";2333;100;"Lørdag";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-05";1790;100;"Palmesøndag";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-06";4940;100;"Mandag";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-07";4752;100;"Tirsdag";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-08";4426;100;"Onsdag";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-09";2243;100;"Skjærtorsdag";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-10";2048;100;"Langfredag";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-11";2319;100;"Påskeaften";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-12";1903;100;"1. påskedag";"2020"
"84967V625637";"Ø.Akersvei rampe mot Haugenstua";"2020-04-13";2217;100;"2. påskedag";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-03";12523;100;"Fredag";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-04";9602;100;"Lørdag";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-05";6513;100;"Palmesøndag";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-06";13163;100;"Mandag";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-07";13800;100;"Tirsdag";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-08";13569;100;"Onsdag";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-09";11107;100;"Skjærtorsdag";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-10";10712;100;"Langfredag";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-11";8779;100;"Påskeaften";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-12";8837;100;"1. påskedag";"2020"
"87161V2659404";"Granfosstunnelen Med Metrering";"2020-04-13";8394;100;"2. påskedag";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-03";9195;100;"Fredag";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-04";7559;100;"Lørdag";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-05";4829;100;"Palmesøndag";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-06";9862;100;"Mandag";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-07";10220;100;"Tirsdag";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-08";9850;100;"Onsdag";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-09";6698;100;"Skjærtorsdag";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-10";6834;100;"Langfredag";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-11";6724;100;"Påskeaften";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-12";5808;100;"1. påskedag";"2020"
"88046V1874722";"FJERDINGBY";"2020-04-13";5725;100;"2. påskedag";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-03";26826;100;"Fredag";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-04";17431;100;"Lørdag";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-05";11617;100;"Palmesøndag";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-06";27532;100;"Mandag";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-07";28290;100;"Tirsdag";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-08";26828;100;"Onsdag";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-09";16716;100;"Skjærtorsdag";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-10";15754;100;"Langfredag";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-11";15129;100;"Påskeaften";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-12";13690;100;"1. påskedag";"2020"
"88563V444277";"RÆLINGSTUNNELLEN";"2020-04-13";14541;100;"2. påskedag";"2020"
"89787V605343";"Slemdalsveien";"2020-04-03";9210;100;"Fredag";"2020"
"89787V605343";"Slemdalsveien";"2020-04-04";7308;100;"Lørdag";"2020"
"89787V605343";"Slemdalsveien";"2020-04-05";5470;100;"Palmesøndag";"2020"
"89787V605343";"Slemdalsveien";"2020-04-06";9879;100;"Mandag";"2020"
"89787V605343";"Slemdalsveien";"2020-04-07";9941;100;"Tirsdag";"2020"
"89787V605343";"Slemdalsveien";"2020-04-08";10292;100;"Onsdag";"2020"
"89787V605343";"Slemdalsveien";"2020-04-09";7401;100;"Skjærtorsdag";"2020"
"89787V605343";"Slemdalsveien";"2020-04-10";7213;100;"Langfredag";"2020"
"89787V605343";"Slemdalsveien";"2020-04-11";6959;100;"Påskeaften";"2020"
"89787V605343";"Slemdalsveien";"2020-04-12";6980;100;"1. påskedag";"2020"
"89787V605343";"Slemdalsveien";"2020-04-13";6862;100;"2. påskedag";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-03";6928;100;"Fredag";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-04";5785;100;"Lørdag";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-05";3722;100;"Palmesøndag";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-06";7646;100;"Mandag";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-07";7602;100;"Tirsdag";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-08";7942;100;"Onsdag";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-09";4600;100;"Skjærtorsdag";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-10";4752;100;"Langfredag";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-11";5581;100;"Påskeaften";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-12";4499;100;"1. påskedag";"2020"
"90390V443603";"BÆRUM RINGSTADBEKK";"2020-04-13";4571;100;"2. påskedag";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-03";4868;100;"Fredag";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-04";4312;100;"Lørdag";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-05";3430;100;"Palmesøndag";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-06";5634;100;"Mandag";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-07";6149;100;"Tirsdag";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-08";4760;100;"Onsdag";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-09";5590;100;"Skjærtorsdag";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-10";5776;100;"Langfredag";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-11";3360;100;"Påskeaften";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-12";4661;100;"1. påskedag";"2020"
"91761V625485";"Ljabrudiagonalen";"2020-04-13";4145;100;"2. påskedag";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-03";10138;100;"Fredag";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-04";7154;100;"Lørdag";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-05";3975;100;"Palmesøndag";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-06";11237;100;"Mandag";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-07";10975;100;"Tirsdag";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-08";11162;100;"Onsdag";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-09";5415;100;"Skjærtorsdag";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-10";5374;100;"Langfredag";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-11";6959;100;"Påskeaften";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-12";4772;100;"1. påskedag";"2020"
"98682V444320";"TARALDRUDVEIEN";"2020-04-13";5127;100;"2. påskedag";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-03";11650;100;"Fredag";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-04";7243;100;"Lørdag";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-05";3954;100;"Palmesøndag";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-06";11889;100;"Mandag";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-07";12267;100;"Tirsdag";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-08";11959;100;"Onsdag";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-09";5071;100;"Skjærtorsdag";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-10";5130;100;"Langfredag";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-11";7052;100;"Påskeaften";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-12";4596;100;"1. påskedag";"2020"
"99353V625530";"Ø.Akersvei 1,2";"2020-04-13";5210;100;"2. påskedag";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-03";8755;100;"Fredag";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-04";5382;100;"Lørdag";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-05";4091;100;"Palmesøndag";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-06";9510;100;"Mandag";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-07";9741;100;"Tirsdag";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-08";8710;100;"Onsdag";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-09";4639;100;"Skjærtorsdag";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-10";4786;100;"Langfredag";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-11";5233;100;"Påskeaften";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-12";3651;100;"1. påskedag";"2020"
"00000V1993681";"Knappetunnelen ved Dolvik - Ytrebygdsvegen";"2020-04-13";4610;100;"2. påskedag";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-03";6065;100;"Fredag";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-04";4703;100;"Lørdag";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-05";3269;100;"Palmesøndag";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-06";6340;100;"Mandag";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-07";6966;100;"Tirsdag";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-08";6660;100;"Onsdag";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-09";3466;100;"Skjærtorsdag";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-10";4086;100;"Langfredag";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-11";4531;100;"Påskeaften";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-12";3009;100;"1. påskedag";"2020"
"02345V805724";"FLORVÅGTUNNELEN (BIL)";"2020-04-13";3417;100;"2. påskedag";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-03";16870;100;"Fredag";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-04";10943;100;"Lørdag";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-05";8450;100;"Palmesøndag";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-06";16336;100;"Mandag";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-07";16945;100;"Tirsdag";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-08";15497;100;"Onsdag";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-09";9835;100;"Skjærtorsdag";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-10";10636;100;"Langfredag";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-11";9163;100;"Påskeaften";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-12";7883;100;"1. påskedag";"2020"
"02940V805615";"Nesttuntunnelen";"2020-04-13";9177;100;"2. påskedag";"2020"
"03038V2403072";"SKJOLD";"2020-04-03";15898;100;"Fredag";"2020"
"03038V2403072";"SKJOLD";"2020-04-04";13165;100;"Lørdag";"2020"
"03038V2403072";"SKJOLD";"2020-04-05";8893;100;"Palmesøndag";"2020"
"03038V2403072";"SKJOLD";"2020-04-06";17595;100;"Mandag";"2020"
"03038V2403072";"SKJOLD";"2020-04-07";18396;100;"Tirsdag";"2020"
"03038V2403072";"SKJOLD";"2020-04-08";17167;100;"Onsdag";"2020"
"03038V2403072";"SKJOLD";"2020-04-09";9716;100;"Skjærtorsdag";"2020"
"03038V2403072";"SKJOLD";"2020-04-10";10016;100;"Langfredag";"2020"
"03038V2403072";"SKJOLD";"2020-04-11";12495;100;"Påskeaften";"2020"
"03038V2403072";"SKJOLD";"2020-04-12";7544;100;"1. påskedag";"2020"
"03038V2403072";"SKJOLD";"2020-04-13";9368;100;"2. påskedag";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-03";10518;100;"Fredag";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-04";8124;100;"Lørdag";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-05";5672;100;"Palmesøndag";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-06";11660;100;"Mandag";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-07";12655;100;"Tirsdag";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-08";11298;100;"Onsdag";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-09";6550;100;"Skjærtorsdag";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-10";8048;100;"Langfredag";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-11";7879;100;"Påskeaften";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-12";5031;100;"1. påskedag";"2020"
"04049V805680";"Knarvik - Isdalstø";"2020-04-13";5979;100;"2. påskedag";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-03";127;100;"Fredag";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-04";97;100;"Lørdag";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-05";112;100;"Palmesøndag";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-06";148;100;"Mandag";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-07";151;100;"Tirsdag";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-08";116;100;"Onsdag";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-09";132;100;"Skjærtorsdag";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-10";168;100;"Langfredag";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-11";93;100;"Påskeaften";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-12";93;100;"1. påskedag";"2020"
"04939V804763";"OSTERØY-TRENGEREID";"2020-04-13";131;100;"2. påskedag";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-03";4229;100;"Fredag";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-04";3196;100;"Lørdag";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-05";2438;100;"Palmesøndag";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-06";4471;100;"Mandag";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-07";4933;100;"Tirsdag";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-08";4607;100;"Onsdag";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-09";2625;100;"Skjærtorsdag";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-10";2996;100;"Langfredag";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-11";3057;100;"Påskeaften";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-12";2201;100;"1. påskedag";"2020"
"05406V805081";"STOREKLUBBEN, STRUSSHAMN-KLEPPESTØ-ASKØYBRUA";"2020-04-13";2520;100;"2. påskedag";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-03";1525;100;"Fredag";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-04";1314;100;"Lørdag";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-05";950;100;"Palmesøndag";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-06";1581;100;"Mandag";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-07";1873;100;"Tirsdag";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-08";1780;100;"Onsdag";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-09";913;100;"Skjærtorsdag";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-10";992;100;"Langfredag";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-11";1438;100;"Påskeaften";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-12";812;100;"1. påskedag";"2020"
"08446V805082";"STOREKLUBBEN, RAMPE KLEPPESTØ-STRUSSHAMN";"2020-04-13";953;100;"2. påskedag";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-03";9124;100;"Fredag";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-04";7363;100;"Lørdag";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-05";5842;100;"Palmesøndag";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-06";9778;100;"Mandag";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-07";11053;100;"Tirsdag";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-08";9565;100;"Onsdag";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-09";6576;100;"Skjærtorsdag";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-10";7667;100;"Langfredag";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-11";7077;100;"Påskeaften";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-12";4912;100;"1. påskedag";"2020"
"11192V805709";"FJELL KIRKE";"2020-04-13";5920;100;"2. påskedag";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-03";16812;100;"Fredag";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-04";11606;100;"Lørdag";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-05";9045;100;"Palmesøndag";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-06";17865;100;"Mandag";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-07";19192;100;"Tirsdag";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-08";16980;100;"Onsdag";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-09";10435;100;"Skjærtorsdag";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-10";11665;100;"Langfredag";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-11";10930;100;"Påskeaften";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-12";8230;100;"1. påskedag";"2020"
"13600V805722";"OLSVIKTUNNELEN";"2020-04-13";9187;100;"2. påskedag";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-03";5678;100;"Fredag";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-04";3575;100;"Lørdag";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-05";3101;100;"Palmesøndag";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-06";6065;100;"Mandag";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-07";6391;100;"Tirsdag";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-08";5566;100;"Onsdag";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-09";3563;100;"Skjærtorsdag";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-10";4055;100;"Langfredag";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-11";3447;100;"Påskeaften";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-12";2840;100;"1. påskedag";"2020"
"13617V2518814";"Rampe Sotra - Knappetunnelen";"2020-04-13";3351;100;"2. påskedag";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-03";4130;100;"Fredag";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-04";2714;100;"Lørdag";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-05";2694;100;"Palmesøndag";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-06";4060;100;"Mandag";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-07";4295;100;"Tirsdag";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-08";3879;100;"Onsdag";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-09";2497;100;"Skjærtorsdag";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-10";2695;100;"Langfredag";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-11";2580;100;"Påskeaften";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-12";2441;100;"1. påskedag";"2020"
"14247V2353784";"GAMLE NYGÅRDSBRO";"2020-04-13";2739;100;"2. påskedag";"2020"
